id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
4619,1,45.0,Féminin,Avant gauche,Indemne,Passager
4620,1,26.0,Masculin,Unknown,Blessé léger,Passager
4621,1,41.0,Masculin,Avant gauche,Blessé léger,Passager
4622,1,61.0,Féminin,Avant gauche,Indemne,Passager
4623,1,0.0,Féminin,Arrière droit,Tué,Passager
4624,1,40.0,Masculin,Avant droit,Tué,Passager
4625,1,47.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4626,1,8.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4627,1,93.0,Féminin,Avant gauche,Indemne,Conducteur
4628,1,30.0,Féminin,Arrière centre,Tué,Passager
4629,1,78.0,Féminin,Unknown,Indemne,Piéton
4630,1,91.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
4631,1,80.0,Masculin,Unknown,Indemne,Piéton
4632,1,29.0,Féminin,Unknown,Tué,Piéton
4633,1,61.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4634,1,80.0,Masculin,Arrière droit,Blessé léger,Passager
4635,1,73.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4636,1,41.0,Féminin,Avant gauche,Blessé léger,Passager
4637,1,37.0,Masculin,Unknown,Indemne,Passager
4638,1,27.0,Masculin,Unknown,Tué,Piéton
4639,1,60.0,Masculin,Avant gauche,Indemne,Passager
4640,1,96.0,Féminin,Arrière centre,Blessé léger,Passager
4641,1,3.0,Féminin,Unknown,Blessé hospitalisé,Passager
4642,1,83.0,Féminin,Unknown,Blessé hospitalisé,Passager
4643,1,42.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4644,1,94.0,Féminin,Unknown,Blessé hospitalisé,Piéton
4645,1,82.0,Masculin,Arrière droit,Indemne,Passager
4646,1,33.0,Masculin,Arrière gauche,Tué,Passager
4647,1,29.0,Masculin,Avant gauche,Indemne,Passager
4648,1,25.0,Masculin,Unknown,Blessé léger,Unknown
4649,1,58.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4650,1,28.0,Féminin,Unknown,Blessé hospitalisé,Passager
4651,1,63.0,Masculin,Arrière,Blessé léger,Passager
4652,1,32.0,Féminin,Arrière,Blessé léger,Passager
4653,1,94.0,Féminin,Unknown,Blessé léger,Passager
4654,1,77.0,Féminin,Arrière gauche,Indemne,Passager
4655,1,3.0,Masculin,Arrière gauche,Tué,Passager
4656,1,11.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
4657,1,15.0,Masculin,Unknown,Blessé hospitalisé,Passager
4658,1,31.0,Féminin,Unknown,Blessé hospitalisé,Passager
4659,1,67.0,Féminin,Arrière gauche,Tué,Passager
4660,1,86.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
4661,1,6.0,Masculin,Unknown,Blessé hospitalisé,Passager
4662,1,24.0,Féminin,Avant centre,Blessé hospitalisé,Passager
4663,1,23.0,Féminin,Arrière,Blessé hospitalisé,Passager
4664,1,5.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
4665,1,19.0,Féminin,Arrière,Indemne,Passager
4666,1,0.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4667,1,91.0,Masculin,Arrière droit,Indemne,Passager
4668,1,92.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
4669,1,46.0,Masculin,Arrière centre,Blessé léger,Passager
4670,1,81.0,Féminin,Arrière gauche,Blessé léger,Passager
4671,1,45.0,Féminin,Unknown,Indemne,Piéton
4672,1,,Féminin,Avant gauche,Blessé léger,Conducteur
4673,1,53.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4674,1,45.0,Féminin,Avant droit,Tué,Passager
4675,1,92.0,Masculin,Unknown,Tué,Piéton
4676,1,67.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
4677,1,62.0,Masculin,Arrière gauche,Blessé léger,Passager
4678,1,66.0,Féminin,Unknown,Indemne,Piéton
4679,1,66.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
4680,1,59.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4681,1,40.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4682,1,53.0,Masculin,Avant droit,Blessé léger,Conducteur
4683,1,38.0,Féminin,Arrière centre,Indemne,Passager
4684,1,81.0,Féminin,Arrière centre,Blessé léger,Passager
4685,1,82.0,Féminin,Avant gauche,Tué,Conducteur
4686,1,32.0,Masculin,Arrière centre,Indemne,Passager
4687,1,46.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
4688,1,54.0,Féminin,Avant gauche,Indemne,Passager
4689,1,71.0,Masculin,Arrière droit,Tué,Passager
4690,1,71.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4691,1,49.0,Masculin,Avant gauche,Blessé léger,Passager
4692,1,58.0,Féminin,Avant gauche,Blessé léger,Passager
4693,1,36.0,Masculin,Arrière,Indemne,Passager
4694,1,23.0,Masculin,Arrière,Blessé hospitalisé,Passager
4695,1,45.0,Féminin,Arrière droit,Indemne,Passager
4696,1,93.0,Masculin,Avant gauche,Indemne,Conducteur
4697,1,88.0,Féminin,Avant droit,Indemne,Passager
4698,1,45.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
4699,1,31.0,Masculin,Arrière,Blessé hospitalisé,Passager
4700,1,86.0,Féminin,Avant droit,Tué,Passager
4701,1,30.0,Féminin,Arrière,Indemne,Passager
4702,1,30.0,Masculin,Arrière,Blessé léger,Passager
4703,1,34.0,Féminin,Arrière,Blessé léger,Passager
4704,1,37.0,Masculin,Arrière,Indemne,Passager
4705,1,66.0,Féminin,Arrière centre,Indemne,Passager
4706,1,79.0,Masculin,Avant droit,Tué,Passager
4707,1,67.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4708,1,77.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
4709,1,88.0,Féminin,Avant droit,Blessé hospitalisé,Passager
4710,1,44.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4711,1,18.0,Masculin,Arrière,Blessé hospitalisé,Passager
4712,1,69.0,Féminin,Arrière gauche,Tué,Passager
4713,1,53.0,Masculin,Arrière centre,Indemne,Passager
4714,1,42.0,Féminin,Nez à nez,Indemne,Passager
4715,1,39.0,Masculin,Avant droit,Tué,Passager
4716,1,1.0,Masculin,Arrière droit,Tué,Passager
4717,1,88.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
4718,1,16.0,Féminin,Arrière droit,Tué,Passager
4719,1,28.0,Féminin,Arrière,Blessé léger,Passager
4720,1,13.0,Masculin,Arrière,Blessé hospitalisé,Passager
4721,1,57.0,Féminin,Arrière gauche,Indemne,Passager
4722,1,5.0,Féminin,Avant droit,Blessé hospitalisé,Passager
4723,1,96.0,Féminin,Avant droit,Tué,Passager
4724,1,41.0,Masculin,Arrière droit,Tué,Passager
4725,1,71.0,Masculin,Arrière droit,Blessé léger,Passager
4726,1,,Masculin,Arrière centre,Indemne,Passager
4727,1,96.0,Masculin,Unknown,Blessé hospitalisé,Passager
4728,1,67.0,Féminin,Arrière centre,Blessé léger,Passager
4729,1,67.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4730,1,66.0,Féminin,Arrière droit,Indemne,Passager
4731,1,77.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4732,1,,Féminin,Unknown,Blessé hospitalisé,Piéton
4733,1,5.0,Masculin,Arrière gauche,Tué,Passager
4734,1,37.0,Féminin,Arrière centre,Tué,Passager
4735,1,26.0,Féminin,Avant droit,Tué,Passager
4736,1,9.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4737,1,36.0,Féminin,Arrière,Indemne,Passager
4738,1,54.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4739,1,14.0,Féminin,Autre,Blessé hospitalisé,Passager
4740,1,66.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
4741,1,,Féminin,Arrière centre,Blessé hospitalisé,Passager
4742,1,68.0,Masculin,Avant droit,Indemne,Conducteur
4743,1,76.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
4744,1,12.0,Masculin,Avant gauche,Indemne,Conducteur
4745,1,72.0,Masculin,Avant droit,Blessé hospitalisé,Conducteur
4746,1,69.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4747,1,87.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4748,1,81.0,Masculin,Arrière droit,Indemne,Passager
4749,1,53.0,Féminin,Arrière gauche,Indemne,Passager
4750,1,65.0,Féminin,Arrière droit,Indemne,Passager
4751,1,79.0,Féminin,Avant gauche,Tué,Conducteur
4752,1,105.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
4753,1,56.0,Féminin,Unknown,Blessé léger,Unknown
4754,1,23.0,Féminin,Unknown,Blessé hospitalisé,Passager
4755,1,87.0,Masculin,Unknown,Blessé léger,Piéton
4756,1,75.0,Masculin,Avant gauche,Blessé léger,Passager
4757,1,61.0,Masculin,Unknown,Blessé léger,Unknown
4758,1,18.0,Féminin,Unknown,Indemne,Passager
4759,1,42.0,Féminin,Unknown,Blessé léger,Passager
4760,1,46.0,Féminin,Arrière,Indemne,Passager
4761,1,24.0,Masculin,Avant centre,Indemne,Passager
4762,1,95.0,Féminin,Avant droit,Indemne,Passager
4763,1,89.0,Masculin,Avant gauche,Blessé léger,Passager
4764,1,41.0,Masculin,Unknown,Blessé hospitalisé,Passager
4765,1,59.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
4766,1,5.0,Féminin,Avant gauche,Blessé léger,Conducteur
4767,1,42.0,Masculin,Unknown,Indemne,Passager
4768,1,41.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
4769,1,31.0,Masculin,Avant centre,Blessé léger,Passager
4770,1,37.0,Féminin,Unknown,Blessé léger,Passager
4771,1,18.0,Masculin,Unknown,Blessé hospitalisé,Passager
4772,1,61.0,Féminin,Arrière gauche,Indemne,Passager
4773,1,1.0,Féminin,Unknown,Blessé hospitalisé,Piéton
4774,1,88.0,Masculin,Avant droit,Blessé léger,Passager
4775,1,68.0,Masculin,Unknown,Blessé léger,Unknown
4776,1,53.0,Féminin,Arrière centre,Blessé léger,Passager
4777,1,75.0,Féminin,Unknown,Blessé léger,Unknown
4778,1,0.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
4779,1,2.0,Féminin,Nez à nez,Blessé léger,Passager
4780,1,36.0,Masculin,Unknown,Blessé léger,Unknown
4781,1,51.0,Féminin,Unknown,Tué,Passager
4782,1,82.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4783,1,33.0,Féminin,Unknown,Blessé léger,Unknown
4784,1,14.0,Féminin,Unknown,Blessé léger,Passager
4785,1,57.0,Masculin,Unknown,Indemne,Passager
4786,1,22.0,Masculin,Unknown,Indemne,Piéton
4787,1,13.0,Féminin,Arrière,Blessé léger,Passager
4788,1,82.0,Masculin,Unknown,Indemne,Piéton
4789,1,54.0,Féminin,Avant centre,Blessé léger,Passager
4790,1,24.0,Féminin,Nez à nez,Blessé léger,Passager
4791,1,30.0,Féminin,Avant centre,Blessé léger,Passager
4792,1,64.0,Féminin,Unknown,Blessé léger,Passager
4793,1,19.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4794,1,52.0,Féminin,Nez à nez,Blessé léger,Passager
4795,1,4.0,Masculin,Nez à nez,Blessé léger,Passager
4796,1,64.0,Féminin,Unknown,Tué,Piéton
4797,1,33.0,Féminin,Avant droit,Tué,Passager
4798,1,40.0,Masculin,Avant gauche,Indemne,Passager
4799,1,59.0,Féminin,Unknown,Tué,Piéton
4800,1,51.0,Féminin,Avant centre,Indemne,Passager
4801,1,85.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4802,1,1.0,Féminin,Unknown,Tué,Piéton
4803,1,34.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4804,1,33.0,Féminin,Avant gauche,Blessé léger,Passager
4805,1,18.0,Masculin,Unknown,Indemne,Unknown
4806,1,9.0,Masculin,Avant gauche,Tué,Conducteur
4807,1,35.0,Masculin,Arrière gauche,Tué,Passager
4808,1,43.0,Masculin,Unknown,Indemne,Unknown
4809,1,57.0,Masculin,Unknown,Indemne,Piéton
4810,1,48.0,Féminin,Arrière centre,Blessé léger,Passager
4811,1,37.0,Féminin,Arrière,Blessé hospitalisé,Passager
4812,1,73.0,Féminin,Unknown,Blessé léger,Unknown
4813,1,72.0,Masculin,Unknown,Indemne,Passager
4814,1,21.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4815,1,83.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4816,1,56.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
4817,1,47.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
4818,1,77.0,Féminin,Arrière centre,Blessé léger,Passager
4819,1,50.0,Féminin,Autre,Blessé léger,Passager
4820,1,40.0,Féminin,Avant centre,Blessé léger,Passager
4821,1,42.0,Féminin,Arrière,Blessé hospitalisé,Passager
4822,1,107.0,Masculin,Avant gauche,Tué,Conducteur
4823,1,16.0,Féminin,Unknown,Indemne,Piéton
4824,1,59.0,Masculin,Unknown,Blessé hospitalisé,Passager
4825,1,55.0,Masculin,Unknown,Blessé hospitalisé,Passager
4826,1,71.0,Féminin,Unknown,Blessé hospitalisé,Passager
4827,1,45.0,Masculin,Arrière centre,Indemne,Passager
4828,1,39.0,Féminin,Unknown,Indemne,Passager
4829,1,58.0,Féminin,Nez à nez,Blessé léger,Passager
4830,1,70.0,Masculin,Unknown,Indemne,Piéton
4831,1,58.0,Masculin,Arrière,Blessé léger,Passager
4832,1,0.0,Féminin,Arrière,Blessé léger,Passager
4833,1,64.0,Féminin,Arrière,Blessé léger,Passager
4834,1,3.0,Féminin,Avant gauche,Indemne,Passager
4835,1,64.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4836,1,46.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4837,1,41.0,Féminin,Unknown,Blessé léger,Passager
4838,1,13.0,Féminin,Unknown,Indemne,Passager
4839,1,10.0,Masculin,Nez à nez,Blessé léger,Passager
4840,1,13.0,Féminin,Unknown,Indemne,Piéton
4841,1,109.0,Masculin,Avant droit,Indemne,Passager
4842,1,55.0,Féminin,Unknown,Blessé léger,Unknown
4843,1,85.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4844,1,61.0,Masculin,Arrière centre,Indemne,Passager
4845,1,17.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4846,1,20.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4847,1,16.0,Masculin,Avant centre,Blessé léger,Passager
4848,1,15.0,Masculin,Avant centre,Blessé léger,Passager
4849,1,52.0,Masculin,Unknown,Tué,Piéton
4850,1,15.0,Masculin,Nez à nez,Indemne,Passager
4851,1,16.0,Féminin,Nez à nez,Indemne,Passager
4852,1,15.0,Féminin,Nez à nez,Indemne,Passager
4853,1,13.0,Féminin,Autre,Indemne,Passager
4854,1,14.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
4855,1,11.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
4856,1,58.0,Féminin,Unknown,Indemne,Piéton
4857,1,61.0,Féminin,Avant gauche,Tué,Conducteur
4858,1,28.0,Masculin,Autre,Blessé hospitalisé,Passager
4859,1,53.0,Féminin,Arrière centre,Indemne,Passager
4860,1,48.0,Féminin,Arrière centre,Indemne,Passager
4861,1,55.0,Féminin,Arrière centre,Indemne,Passager
4862,1,65.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
4863,1,37.0,Masculin,Unknown,Tué,Piéton
4864,1,1.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4865,1,16.0,Féminin,Avant centre,Indemne,Passager
4866,1,11.0,Masculin,Autre,Indemne,Passager
4867,1,15.0,Masculin,Autre,Indemne,Passager
4868,1,61.0,Masculin,Arrière,Indemne,Passager
4869,1,41.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
4870,1,70.0,Masculin,Arrière droit,Indemne,Passager
4871,1,96.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
4872,1,6.0,Féminin,Avant droit,Blessé hospitalisé,Passager
4873,1,56.0,Masculin,Unknown,Tué,Piéton
4874,1,46.0,Masculin,Avant droit,Indemne,Conducteur
4875,1,21.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4876,1,33.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4877,1,70.0,Féminin,Avant droit,Blessé hospitalisé,Conducteur
4878,1,76.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4879,1,9.0,Masculin,Arrière,Blessé hospitalisé,Passager
4880,1,98.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
4881,1,72.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
4882,1,51.0,Féminin,Arrière,Indemne,Passager
4883,1,41.0,Masculin,Arrière droit,Indemne,Passager
4884,1,11.0,Féminin,Unknown,Indemne,Piéton
4885,1,17.0,Féminin,Arrière droit,Tué,Passager
4886,1,28.0,Masculin,Unknown,Blessé hospitalisé,Passager
4887,1,58.0,Masculin,Unknown,Indemne,Piéton
4888,1,40.0,Féminin,Avant centre,Blessé hospitalisé,Passager
4889,1,83.0,Masculin,Arrière gauche,Blessé léger,Passager
4890,1,38.0,Masculin,Avant droit,Tué,Passager
4891,1,74.0,Masculin,Arrière droit,Tué,Passager
4892,1,74.0,Féminin,Arrière gauche,Tué,Passager
4893,1,13.0,Féminin,Unknown,Tué,Piéton
4894,1,48.0,Masculin,Arrière gauche,Blessé léger,Passager
4895,1,73.0,Masculin,Arrière gauche,Indemne,Passager
4896,1,73.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4897,1,69.0,Masculin,Arrière gauche,Indemne,Passager
4898,1,70.0,Féminin,Arrière droit,Indemne,Passager
4899,1,23.0,Masculin,Arrière gauche,Tué,Passager
4900,1,46.0,Féminin,Avant droit,Tué,Passager
4901,1,40.0,Féminin,Arrière droit,Indemne,Passager
4902,1,31.0,Masculin,Arrière centre,Indemne,Passager
4903,1,73.0,Féminin,Avant gauche,Tué,Passager
4904,1,41.0,Masculin,Avant droit,Tué,Passager
4905,1,22.0,Masculin,Arrière,Blessé hospitalisé,Passager
4906,1,55.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4907,1,,Masculin,Unknown,Blessé léger,Piéton
4908,1,,Masculin,Arrière droit,Indemne,Passager
4909,1,42.0,Masculin,Arrière,Blessé hospitalisé,Passager
4910,1,78.0,Féminin,Avant droit,Indemne,Conducteur
4911,1,93.0,Masculin,Unknown,Tué,Piéton
4912,1,16.0,Masculin,Unknown,Indemne,Unknown
4913,1,57.0,Masculin,Arrière,Blessé hospitalisé,Passager
4914,1,50.0,Masculin,Nez à nez,Indemne,Passager
4915,1,58.0,Féminin,Avant droit,Blessé léger,Conducteur
4916,1,43.0,Masculin,Arrière droit,Tué,Passager
4917,1,43.0,Masculin,Autre,Indemne,Passager
4918,1,45.0,Masculin,Nez à nez,Indemne,Passager
4919,1,3.0,Féminin,Arrière gauche,Tué,Passager
4920,1,60.0,Féminin,Arrière centre,Tué,Passager
4921,1,14.0,Féminin,Arrière centre,Tué,Passager
4922,1,50.0,Masculin,Arrière gauche,Indemne,Passager
4923,1,,Masculin,Arrière gauche,Blessé léger,Passager
4924,1,,Féminin,Arrière droit,Blessé léger,Passager
4925,1,65.0,Féminin,Arrière,Blessé hospitalisé,Passager
4926,1,6.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4927,1,6.0,Masculin,Arrière droit,Tué,Passager
4928,1,28.0,Masculin,Arrière droit,Tué,Passager
4929,1,84.0,Masculin,Arrière droit,Tué,Passager
4930,1,95.0,Masculin,Avant gauche,Blessé léger,Conducteur
4931,1,39.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4932,1,60.0,Féminin,Unknown,Blessé léger,Unknown
4933,1,6.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4934,1,64.0,Masculin,Avant droit,Blessé hospitalisé,Passager
4935,1,78.0,Féminin,Nez à nez,Blessé léger,Passager
4936,1,82.0,Féminin,Nez à nez,Blessé léger,Passager
4937,1,79.0,Féminin,Unknown,Blessé léger,Passager
4938,1,82.0,Féminin,Arrière centre,Blessé léger,Passager
4939,1,67.0,Masculin,Unknown,Indemne,Passager
4940,1,54.0,Féminin,Unknown,Indemne,Passager
4941,1,57.0,Féminin,Unknown,Indemne,Passager
4942,1,41.0,Féminin,Arrière centre,Blessé hospitalisé,Passager
4943,1,59.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
4944,1,79.0,Masculin,Arrière gauche,Blessé léger,Passager
4945,1,58.0,Masculin,Avant gauche,Indemne,Passager
4946,1,12.0,Féminin,Unknown,Indemne,Piéton
4947,1,75.0,Féminin,Avant gauche,Blessé léger,Passager
4948,1,30.0,Féminin,Unknown,Blessé léger,Passager
4949,1,26.0,Féminin,Avant gauche,Indemne,Passager
4950,1,70.0,Féminin,Avant gauche,Blessé léger,Passager
4951,1,33.0,Masculin,Avant gauche,Blessé léger,Passager
4952,1,3.0,Féminin,Unknown,Indemne,Piéton
4953,1,29.0,Masculin,Unknown,Blessé léger,Unknown
4954,1,88.0,Masculin,Arrière,Blessé léger,Passager
4955,1,11.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
4956,1,5.0,Féminin,Avant centre,Blessé hospitalisé,Passager
4957,1,34.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4958,1,107.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
4959,1,21.0,Féminin,Unknown,Indemne,Passager
4960,1,15.0,Masculin,Unknown,Indemne,Passager
4961,1,44.0,Masculin,Unknown,Blessé léger,Passager
4962,1,27.0,Masculin,Avant gauche,Blessé hospitalisé,Passager
4963,1,29.0,Masculin,Unknown,Indemne,Piéton
4964,1,98.0,Masculin,Avant gauche,Indemne,Conducteur
4965,1,74.0,Féminin,Unknown,Blessé hospitalisé,Unknown
4966,1,49.0,Féminin,Unknown,Blessé léger,Passager
4967,1,1.0,Masculin,Arrière,Indemne,Passager
4968,1,19.0,Féminin,Arrière centre,Tué,Passager
4969,1,85.0,Féminin,Arrière droit,Indemne,Passager
4970,1,47.0,Féminin,Arrière,Indemne,Passager
4971,1,34.0,Féminin,Unknown,Tué,Piéton
4972,1,70.0,Masculin,Arrière gauche,Blessé léger,Passager
4973,1,22.0,Féminin,Unknown,Tué,Piéton
4974,1,43.0,Masculin,Arrière,Indemne,Passager
4975,1,63.0,Masculin,Arrière droit,Indemne,Passager
4976,1,54.0,Masculin,Avant gauche,Indemne,Passager
4977,1,8.0,Féminin,Unknown,Blessé léger,Unknown
4978,1,84.0,Masculin,Unknown,Blessé hospitalisé,Unknown
4979,1,13.0,Féminin,Unknown,Blessé léger,Passager
4980,1,29.0,Masculin,Avant centre,Indemne,Passager
4981,1,65.0,Masculin,Nez à nez,Blessé léger,Passager
4982,1,80.0,Féminin,Nez à nez,Blessé léger,Passager
4983,1,82.0,Féminin,Unknown,Blessé léger,Passager
4984,1,19.0,Masculin,Unknown,Indemne,Unknown
4985,1,50.0,Masculin,Avant gauche,Indemne,Passager
4986,1,18.0,Féminin,Unknown,Indemne,Piéton
4987,1,67.0,Féminin,Arrière droit,Tué,Passager
4988,1,0.0,Féminin,Avant gauche,Blessé léger,Conducteur
4989,1,99.0,Féminin,Unknown,Blessé hospitalisé,Piéton
4990,1,74.0,Masculin,Nez à nez,Blessé léger,Passager
4991,1,35.0,Masculin,Unknown,Blessé léger,Unknown
4992,1,11.0,Féminin,Nez à nez,Blessé léger,Passager
4993,1,54.0,Féminin,Unknown,Indemne,Piéton
4994,1,45.0,Masculin,Nez à nez,Blessé léger,Passager
4995,1,46.0,Masculin,Arrière droit,Indemne,Passager
4996,1,58.0,Masculin,Avant gauche,Blessé léger,Passager
4997,1,22.0,Masculin,Unknown,Tué,Unknown
4998,1,63.0,Féminin,Unknown,Blessé hospitalisé,Passager
4999,1,10.0,Féminin,Unknown,Tué,Piéton
5000,1,20.0,Masculin,Avant centre,Blessé hospitalisé,Passager
5001,1,14.0,Féminin,Arrière,Blessé léger,Passager
5002,1,65.0,Féminin,Arrière centre,Blessé léger,Passager
5003,1,7.0,Féminin,Unknown,Indemne,Piéton
5004,1,6.0,Féminin,Unknown,Tué,Piéton
5005,1,50.0,Masculin,Unknown,Indemne,Passager
5006,1,78.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
5007,1,94.0,Masculin,Unknown,Blessé hospitalisé,Piéton
5008,1,105.0,Féminin,Avant gauche,Blessé léger,Conducteur
5009,1,1.0,Féminin,Unknown,Blessé léger,Unknown
5010,1,105.0,Masculin,Arrière centre,Indemne,Passager
5011,1,43.0,Féminin,Unknown,Blessé hospitalisé,Passager
5012,1,43.0,Masculin,Unknown,Blessé léger,Passager
5013,1,28.0,Féminin,Unknown,Blessé léger,Passager
5014,1,62.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
5015,1,47.0,Masculin,Unknown,Blessé léger,Passager
5016,1,0.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
5017,1,57.0,Masculin,Arrière droit,Blessé léger,Passager
5018,1,83.0,Féminin,Unknown,Blessé léger,Unknown
5019,1,35.0,Féminin,Unknown,Indemne,Passager
5020,1,27.0,Masculin,Avant centre,Blessé léger,Passager
5021,1,57.0,Masculin,Avant centre,Blessé léger,Passager
5022,1,3.0,Masculin,Arrière,Indemne,Passager
5023,1,8.0,Féminin,Arrière,Indemne,Passager
5024,1,,Masculin,Avant gauche,Indemne,Conducteur
5025,1,,Féminin,Avant gauche,Indemne,Conducteur
5026,1,55.0,Masculin,Avant droit,Tué,Passager
5027,1,,Masculin,Avant gauche,Blessé léger,Conducteur
5028,1,9.0,Féminin,Arrière,Indemne,Passager
5029,1,35.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
5030,1,19.0,Féminin,Unknown,Blessé hospitalisé,Passager
5031,1,,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
5032,1,,Féminin,Avant gauche,Blessé léger,Conducteur
5033,1,,Féminin,Avant droit,Tué,Passager
5034,1,,Masculin,Avant droit,Blessé léger,Passager
5035,1,,Masculin,Avant droit,Indemne,Passager
5036,1,,Masculin,Arrière droit,Indemne,Passager
5037,1,,Féminin,Avant droit,Blessé léger,Passager
5038,1,,Féminin,Arrière gauche,Blessé léger,Passager
5039,1,25.0,Masculin,Arrière,Blessé hospitalisé,Passager
5040,1,70.0,Féminin,Arrière,Blessé hospitalisé,Passager
5041,1,73.0,Féminin,Arrière droit,Tué,Passager
5042,1,83.0,Féminin,Arrière droit,Blessé hospitalisé,Passager
5043,1,47.0,Masculin,Arrière,Indemne,Passager
5044,1,,Féminin,Avant droit,Indemne,Passager
5045,1,,Féminin,Arrière gauche,Indemne,Passager
5046,1,45.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
5047,1,,Masculin,Unknown,Blessé hospitalisé,Piéton
5048,1,,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
5049,1,16.0,Féminin,Unknown,Tué,Piéton
5050,1,31.0,Féminin,Unknown,Tué,Piéton
5051,1,62.0,Masculin,Avant droit,Tué,Passager
5052,1,,Féminin,Arrière droit,Indemne,Passager
5053,1,80.0,Féminin,Avant gauche,Blessé léger,Passager
5054,1,20.0,Féminin,Arrière droit,Tué,Passager
5055,1,,Masculin,Avant gauche,Tué,Conducteur
5056,1,6.0,Féminin,Avant centre,Indemne,Passager
5057,1,83.0,Féminin,Avant gauche,Tué,Conducteur
5058,1,23.0,Masculin,Avant centre,Indemne,Passager
5059,1,,Féminin,Avant droit,Blessé hospitalisé,Passager
5060,1,51.0,Féminin,Unknown,Indemne,Piéton
5061,1,22.0,Féminin,Avant centre,Blessé hospitalisé,Passager
5062,1,45.0,Féminin,Avant centre,Indemne,Passager
