id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
3419,1,EDP à moteur,Sans changement de direction,,Electrique
3420,1,Autre véhicule,Traversant la chaussée,,Electrique
3421,1,VL seul,Sans changement de direction,,Inconnue
3422,1,Motocyclette >125cm3,Sans changement de direction,,Hydrocarbures
3423,1,Autre véhicule,Tournant à gauche,,Hydrocarbures
3424,1,VL seul,Déporté à droite,,Inconnue
3425,1,VL seul,Tournant à gauche,,Hydrocarbures
3426,1,Cyclomoteur <50cm3,"Même sens, même file",,Hydrocarbures
3427,1,Motocyclette >125cm3,Autres manœuvres,,Hydrocarbures
3428,1,VL seul,Arrêté (hors stationnement),,Inconnue
3429,1,"VU seul 1,5T<=PTAC<=3,5T",Déporté à gauche,,Inconnue
3430,1,"VU seul 1,5T<=PTAC<=3,5T",Sans changement de direction,,Hydrocarbures
3431,1,"VU seul 1,5T<=PTAC<=3,5T",Déporté à gauche,,Hydrocarbures
3432,1,VL seul,En faisant demi-tour,,Autre
3433,1,Motocyclette >125cm3,Dépassant à gauche,,Hydrocarbures
3434,1,Motocyclette >125cm3,Sans changement de direction,,Inconnue
3435,1,VL seul,Tournant à droite,,Hydrocarbures
3436,1,Scooter <50cm3,Tournant à droite,,Hydrocarbures
3437,1,"PL seul >7,5T",Unknown,,Hydrocarbures
3438,1,Bicyclette,Sans changement de direction,,Hydrocarbures
3439,1,VL seul,Déporté à gauche,,Hydrocarbures
3440,1,"VU seul 1,5T<=PTAC<=3,5T",Autres manœuvres,,Hydrocarbures
3441,1,VAE,Tournant à gauche,,Electrique
3442,1,VL seul,Dépassant à gauche,,Hydrocarbures
3443,1,"VU seul 1,5T<=PTAC<=3,5T",Tournant à gauche,,Hybride électrique
3444,1,VL seul,En faisant demi-tour,,Hydrocarbures
3445,1,VL seul,Autres manœuvres,,Hydrocarbures
3446,1,VL seul,Unknown,,Inconnue
3447,1,Scooter >50cm3 <=125cm3,Dépassant à droite,,Inconnue
3448,1,Cyclomoteur <50cm3,Sans changement de direction,,Hydrocarbures
3449,1,Motocyclette >125cm3,Tournant à droite,,Hydrocarbures
3450,1,Motocyclette >125cm3,"Dans le couloir bus, dans le même sens",,Hydrocarbures
3451,1,Scooter >50cm3 <=125cm3,Tournant à gauche,,Hydrocarbures
3452,1,EDP à moteur,"Dans le couloir bus, dans le sens inverse",,Electrique
3453,1,VL seul,"Dans le couloir bus, dans le même sens",,Hydrocarbures
3454,1,Bicyclette,Déporté à gauche,,Humaine
3455,1,Bicyclette,Unknown,,Inconnue
3456,1,"VU seul 1,5T<=PTAC<=3,5T",Tournant à gauche,,Hydrocarbures
3457,1,Voiturette,Déporté à droite,,Hydrocarbures
3458,1,Motocyclette >50cm3 <=125cm3,Autres manœuvres,,Hydrocarbures
3459,1,Scooter <50cm3,Autres manœuvres,,Inconnue
3460,1,Bicyclette,Unknown,,Humaine
3461,1,Bicyclette,Sans changement de direction,,Humaine
3462,1,Scooter <50cm3,Manœuvre d'évitement,,Hydrocarbures
3463,1,"VU seul 1,5T<=PTAC<=3,5T",En s'insérant,,Hydrocarbures
3464,1,Scooter >50cm3 <=125cm3,Dépassant à droite,,Hydrocarbures
3465,1,3RM >125cm3,Déporté à gauche,,Hydrocarbures
3466,1,Scooter >125cm3,Sans changement de direction,,Hydrocarbures
3467,1,3RM >125cm3,Tournant à droite,,Hydrocarbures
3468,1,Scooter >125cm3,Autres manœuvres,,Inconnue
3469,1,Motocyclette >125cm3,"Même sens, même file",,Hydrocarbures
3470,1,3RM >125cm3,Traversant la chaussée,,Hydrocarbures
3471,1,VL seul,A contresens,,Inconnue
3472,1,VL seul,Tournant à gauche,,Autre
3473,1,VL seul,Changeant de file à droite,,Inconnue
3474,1,Scooter <50cm3,Déporté à droite,,Autre
3475,1,Voiturette,Sans changement de direction,,Autre
3476,1,Engin spécial,Dépassant à gauche,,Hydrocarbures
3477,1,Scooter <50cm3,Dépassant à droite,,Hydrocarbures
3478,1,"VU seul 1,5T<=PTAC<=3,5T","Même sens, même file",,Hydrocarbures
3479,1,VL seul,Manœuvre d'évitement,,Hydrocarbures
3480,1,VL seul,Manœuvre de stationnement,,Inconnue
3481,1,Voiturette,"Même sens, même file",,Hydrocarbures
3482,1,Voiturette,Autres manœuvres,,Hydrocarbures
3483,1,Scooter >50cm3 <=125cm3,Unknown,,Inconnue
3484,1,"PL seul >7,5T",Sans changement de direction,,Hydrocarbures
3485,1,Cyclomoteur <50cm3,Autres manœuvres,,Inconnue
3486,1,"VU seul 1,5T<=PTAC<=3,5T",A contresens,,Hydrocarbures
3487,1,"VU seul 1,5T<=PTAC<=3,5T",Arrêté (hors stationnement),,Hydrocarbures
3488,1,Unknown,Arrêté (hors stationnement),,Autre
3489,1,Motocyclette >125cm3,Sans changement de direction,,Autre
3490,1,VL seul,Tournant à gauche,,Hybride électrique
3491,1,"PL >3,5T + remorque",Sans changement de direction,,Hydrocarbures
3492,1,Autocar,Tournant à droite,7.0,Hydrocarbures
3493,1,VL seul,Autres manœuvres,,Autre
3494,1,Cyclomoteur <50cm3,Tournant à gauche,,Hydrocarbures
3495,1,VL seul,"Même sens, même file",,Unknown
3496,1,"VU seul 1,5T<=PTAC<=3,5T",Unknown,,Inconnue
3497,1,Autocar,Manœuvre de stationnement,1.0,Hydrocarbures
3498,1,Cyclomoteur <50cm3,Sans changement de direction,,Autre
3499,1,VL seul,A contresens,,Hydrocarbures
3500,1,Voiturette,Déporté à gauche,,Hydrocarbures
3501,1,VL seul,Déporté à gauche,,Inconnue
3502,1,"PL seul 3,5T<PTAC<=7,5T",Sans changement de direction,,Hydrocarbures
3503,1,Cyclomoteur <50cm3,Manœuvre d'évitement,,Hydrocarbures
3504,1,Tracteur routier + semi-remorque,Sans changement de direction,,Inconnue
3505,1,"PL >3,5T + remorque",En franchissant le terre-plein central,,Hydrocarbures
3506,1,Tracteur routier + semi-remorque,"Même sens, même file",,Hydrocarbures
3507,1,VL seul,Sans changement de direction,,Autre
3508,1,VL seul,Déporté à gauche,,Autre
3509,1,"VU seul 1,5T<=PTAC<=3,5T","Même sens, même file",,Autre
3510,1,Bicyclette,"Même sens, même file",,Humaine
3511,1,Motocyclette >125cm3,Manœuvre d'évitement,,Inconnue
3512,1,Autre véhicule,Sans changement de direction,,Hydrocarbures
3513,1,Cyclomoteur <50cm3,Sans changement de direction,,Inconnue
3514,1,VL seul,Tournant à gauche,,Inconnue
3515,1,Cyclomoteur <50cm3,En s'insérant,,Hydrocarbures
3516,1,"PL seul 3,5T<PTAC<=7,5T",En marche arrière,,Inconnue
3517,1,Quad lourd >50cm3,Sans changement de direction,,Hydrocarbures
3518,1,Bicyclette,En faisant demi-tour,,Humaine
3519,1,Bicyclette,Sans changement de direction,,Inconnue
3520,1,Motocyclette >50cm3 <=125cm3,Entre 2 files,,Hydrocarbures
3521,1,Scooter >125cm3,Entre 2 files,,Inconnue
3522,1,VL seul,Changeant de file à gauche,,Inconnue
3523,1,"VU seul 1,5T<=PTAC<=3,5T",Changeant de file à droite,,Inconnue
3524,1,Scooter >50cm3 <=125cm3,Entre 2 files,,Inconnue
3525,1,3RM >125cm3,Entre 2 files,,Hydrocarbures
3526,1,3RM >125cm3,Changeant de file à gauche,,Hydrocarbures
3527,1,3RM >125cm3,"Même sens, même file",,Hydrocarbures
3528,1,Motocyclette >125cm3,En s'insérant,,Hydrocarbures
3529,1,VL seul,Changeant de file à droite,,Hybride électrique
3530,1,Motocyclette >125cm3,Unknown,,Hydrocarbures
3531,1,3RM >125cm3,Unknown,,Hydrocarbures
3532,1,VL seul,"Même sens, même file",,Hybride électrique
3533,1,Scooter >125cm3,Entre 2 files,,Hydrocarbures
3534,1,"PL >3,5T + remorque",Arrêté (hors stationnement),,Hydrocarbures
3535,1,VL seul,Sans changement de direction,,Hybride électrique
3536,1,Motocyclette >50cm3 <=125cm3,Changeant de file à gauche,,Inconnue
3537,1,Motocyclette >50cm3 <=125cm3,Tournant à droite,,Hydrocarbures
3538,1,VL seul,Traversant la chaussée,,Inconnue
3539,1,Motocyclette >50cm3 <=125cm3,Autres manœuvres,,Inconnue
3540,1,"VU seul 1,5T<=PTAC<=3,5T","Même sens, même file",,Hybride électrique
3541,1,Bicyclette,Tournant à gauche,,Humaine
3542,1,"VU seul 1,5T<=PTAC<=3,5T",Déporté à droite,,Hydrocarbures
3543,1,Bicyclette,Autres manœuvres,,Humaine
3544,1,VL seul,Arrêté (hors stationnement),,Hybride électrique
3545,1,Scooter <50cm3,Unknown,,Hydrocarbures
3546,1,"VU seul 1,5T<=PTAC<=3,5T",Unknown,,Hydrocarbures
3547,1,VAE,Unknown,,Electrique
3548,1,Scooter <50cm3,Sans changement de direction,,Hydrocarbures
3549,1,Scooter <50cm3,Traversant la chaussée,,Hydrocarbures
3550,1,Bicyclette,Changeant de file à gauche,,Inconnue
3551,1,Bicyclette,Dépassant à droite,,Humaine
3552,1,Motocyclette >125cm3,Déporté à gauche,,Hydrocarbures
3553,1,Scooter <50cm3,Dépassant à gauche,,Hydrocarbures
3554,1,3RM >125cm3,En s'insérant,,Hydrocarbures
3555,1,3RM >125cm3,Manœuvre d'évitement,,Hydrocarbures
3556,1,Autobus,Changeant de file à gauche,1.0,Hydrocarbures
3557,1,"PL >3,5T + remorque",Changeant de file à droite,,Hydrocarbures
3558,1,Scooter <50cm3,Déporté à droite,,Electrique
3559,1,Bicyclette,"Dans le couloir bus, dans le même sens",,Humaine
3560,1,EDP à moteur,Tournant à gauche,,Electrique
3561,1,Scooter <50cm3,Déporté à droite,,Hydrocarbures
3562,1,VL seul,Ouverture de porte,,Hydrocarbures
3563,1,"VU seul 1,5T<=PTAC<=3,5T",Ouverture de porte,,Hydrocarbures
3564,1,Scooter <50cm3,Déporté à gauche,,Hydrocarbures
3565,1,Bicyclette,Ouverture de porte,,Humaine
3566,1,"VU seul 1,5T<=PTAC<=3,5T",Ouverture de porte,,Inconnue
3567,1,Cyclomoteur <50cm3,Entre 2 files,,Hydrocarbures
3568,1,EDP à moteur,Traversant la chaussée,,Electrique
3569,1,VL seul,En stationnement (avec occupants),,Hydrocarbures
3570,1,Motocyclette >125cm3,Manœuvre d'évitement,,Hydrocarbures
3571,1,Scooter >50cm3 <=125cm3,Déporté à droite,,Hydrocarbures
3572,1,Motocyclette >125cm3,Tournant à gauche,,Hydrocarbures
3573,1,Scooter >125cm3,Manœuvre d'évitement,,Hydrocarbures
3574,1,Motocyclette >125cm3,Autres manœuvres,,Inconnue
3575,1,Scooter >125cm3,Dépassant à gauche,,Hydrocarbures
3576,1,VAE,Autres manœuvres,,Electrique
3577,1,Tracteur agricole,Unknown,,Hydrocarbures
3578,1,VL seul,Arrêté (hors stationnement),,Autre
3579,1,Scooter <50cm3,Sans changement de direction,,Inconnue
3580,1,EDP sans moteur,Sans changement de direction,,Humaine
3581,1,3RM >125cm3,Sans changement de direction,,Hydrocarbures
3582,1,Bicyclette,Dépassant à gauche,,Humaine
3583,1,VAE,Sans changement de direction,,Electrique
3584,1,Motocyclette >50cm3 <=125cm3,Arrêté (hors stationnement),,Hydrocarbures
3585,1,"VU seul 1,5T<=PTAC<=3,5T",Traversant la chaussée,,Inconnue
3586,1,Motocyclette >50cm3 <=125cm3,Unknown,,Inconnue
3587,1,VL seul,Manœuvre de stationnement,,Hydrocarbures
3588,1,Scooter >125cm3,Déporté à gauche,,Hydrocarbures
3589,1,Bicyclette,Arrêté (hors stationnement),,Autre
3590,1,VL seul,Dépassant à gauche,,Inconnue
3591,1,Scooter >50cm3 <=125cm3,Dépassant à gauche,,Inconnue
3592,1,Motocyclette >50cm3 <=125cm3,Manœuvre de stationnement,,Hydrocarbures
3593,1,Voiturette,Sans changement de direction,,Hydrocarbures
3594,1,Motocyclette >125cm3,En faisant demi-tour,,Hydrocarbures
3595,1,"VU seul 1,5T<=PTAC<=3,5T",En stationnement (avec occupants),,Hydrocarbures
3596,1,VL seul,Manœuvre d'évitement,,Inconnue
3597,1,Voiturette,Tournant à gauche,,Hydrocarbures
3598,1,Scooter >125cm3,Sans changement de direction,,Inconnue
3599,1,Voiturette,Déporté à droite,,Inconnue
3600,1,Cyclomoteur <50cm3,Traversant la chaussée,,Hydrocarbures
3601,1,Motocyclette >50cm3 <=125cm3,Unknown,,Hydrocarbures
3602,1,Scooter >50cm3 <=125cm3,Entre 2 files,,Hydrocarbures
3603,1,Scooter <50cm3,Sans changement de direction,,Autre
3604,1,Scooter <50cm3,Dépassant à gauche,,Autre
3605,1,"PL >3,5T + remorque",En marche arrière,,Hydrocarbures
3606,1,VL seul,Autres manœuvres,,Inconnue
3607,1,Cyclomoteur <50cm3,Dépassant à gauche,,Hydrocarbures
3608,1,Scooter <50cm3,Entre 2 files,,Hydrocarbures
3609,1,EDP à moteur,Unknown,,Electrique
3610,1,Bicyclette,A contresens,,Humaine
3611,1,Motocyclette >50cm3 <=125cm3,Déporté à droite,,Hydrocarbures
3612,1,"VU seul 1,5T<=PTAC<=3,5T",En faisant demi-tour,,Hydrocarbures
3613,1,Scooter >50cm3 <=125cm3,Dépassant à gauche,,Hydrocarbures
3614,1,Motocyclette >50cm3 <=125cm3,Dépassant à droite,,Hydrocarbures
3615,1,Scooter <50cm3,A contresens,,Hydrocarbures
3616,1,VL seul,Changeant de file à gauche,,Hybride électrique
3617,1,Cyclomoteur <50cm3,A contresens,,Electrique
3618,1,Scooter >50cm3 <=125cm3,Sans changement de direction,,Inconnue
3619,1,Scooter <50cm3,"Même sens, même file",,Hydrocarbures
3620,1,Scooter <50cm3,Unknown,,Hybride électrique
3621,1,Scooter >50cm3 <=125cm3,Autres manœuvres,,Inconnue
3622,1,"PL >3,5T + remorque",Autres manœuvres,,Autre
3623,1,VL seul,En s'insérant,,Inconnue
3624,1,Motocyclette >125cm3,Changeant de file à gauche,,Hydrocarbures
3625,1,Voiturette,Tournant à droite,,Inconnue
3626,1,"VU seul 1,5T<=PTAC<=3,5T",En marche arrière,,Hydrocarbures
3627,1,"VU seul 1,5T<=PTAC<=3,5T",Manœuvre de stationnement,,Inconnue
3628,1,"PL seul 3,5T<PTAC<=7,5T","Même sens, même file",,Hydrocarbures
3629,1,Bicyclette,Traversant la chaussée,,Inconnue
3630,1,Scooter >50cm3 <=125cm3,Unknown,,Hydrocarbures
3631,1,Scooter <50cm3,Unknown,,Inconnue
3632,1,"VU seul 1,5T<=PTAC<=3,5T",Manœuvre de stationnement,,Hydrocarbures
3633,1,Scooter >50cm3 <=125cm3,Manœuvre d'évitement,,Hydrocarbures
3634,1,"PL seul >7,5T",Autres manœuvres,,Hydrocarbures
3635,1,Cyclomoteur <50cm3,Arrêté (hors stationnement),,Hydrocarbures
3636,1,Scooter >125cm3,Tournant à gauche,,Hydrocarbures
3637,1,Scooter >50cm3 <=125cm3,A contresens,,Hydrocarbures
3638,1,Cyclomoteur <50cm3,Déporté à gauche,,Inconnue
3639,1,Cyclomoteur <50cm3,Dépassant à gauche,,Inconnue
3640,1,Unknown,Unknown,,Inconnue
3641,1,Cyclomoteur <50cm3,En s'insérant,,Inconnue
3642,1,"VU seul 1,5T<=PTAC<=3,5T",Traversant la chaussée,,Hydrocarbures
3643,1,Cyclomoteur <50cm3,Autres manœuvres,,Hydrocarbures
3644,1,VL seul,A contresens,,Hybride électrique
3645,1,VL seul,En faisant demi-tour,,Inconnue
3646,1,Motocyclette >125cm3,Unknown,,Inconnue
3647,1,Cyclomoteur <50cm3,A contresens,,Hydrocarbures
3648,1,Tracteur agricole,Tournant à gauche,,Inconnue
3649,1,VL seul,En marche arrière,,Autre
3650,1,Voiturette,En s'insérant,,Hydrocarbures
3651,1,Tracteur agricole,Tournant à gauche,,Hydrocarbures
3652,1,Unknown,Sans changement de direction,,Unknown
3653,1,Engin spécial,Tournant à gauche,,Hydrocarbures
3654,1,Autre véhicule,Unknown,,Hydrocarbures
3655,1,Cyclomoteur <50cm3,Dépassant à gauche,,Electrique
3656,1,"PL seul >7,5T",Changeant de file à droite,,Hydrocarbures
3657,1,Bicyclette,Tournant à droite,,Humaine
3658,1,Motocyclette >50cm3 <=125cm3,Dépassant à gauche,,Hydrocarbures
3659,1,Scooter >125cm3,"Même sens, même file",,Inconnue
3660,1,Scooter >50cm3 <=125cm3,Déporté à gauche,,Hydrocarbures
3661,1,Bicyclette,Manœuvre d'évitement,,Humaine
3662,1,Tracteur routier + semi-remorque,Tournant à droite,,Hydrocarbures
3663,1,EDP sans moteur,Traversant la chaussée,,Humaine
3664,1,Scooter <50cm3,"Dans le couloir bus, dans le même sens",,Hydrocarbures
3665,1,VL seul,Ouverture de porte,,Inconnue
3666,1,Scooter >125cm3,Déporté à droite,,Hydrocarbures
3667,1,"VU seul 1,5T<=PTAC<=3,5T",Tournant à droite,,Hydrocarbures
3668,1,Scooter >125cm3,Sans changement de direction,,Electrique
3669,1,VL seul,En faisant demi-tour,,Electrique
3670,1,Motocyclette >50cm3 <=125cm3,A contresens,,Hydrocarbures
3671,1,"VU seul 1,5T<=PTAC<=3,5T",Sans changement de direction,,Inconnue
3672,1,VL seul,Circulant sur trottoir,,Electrique
3673,1,Autre véhicule,En stationnement (avec occupants),,Inconnue
3674,1,Bicyclette,Circulant sur trottoir,,Humaine
3675,1,Scooter >125cm3,Traversant la chaussée,,Inconnue
3676,1,Tracteur routier + semi-remorque,Arrêté (hors stationnement),,Inconnue
3677,1,VL seul,En franchissant le terre-plein central,,Inconnue
3678,1,Voiturette,En faisant demi-tour,,Inconnue
3679,1,"VU seul 1,5T<=PTAC<=3,5T",A contresens,,Inconnue
3680,1,Scooter >125cm3,Autres manœuvres,,Hydrocarbures
3681,1,Motocyclette >50cm3 <=125cm3,En s'insérant,,Hydrocarbures
3682,1,Voiturette,Déporté à gauche,,Inconnue
3683,1,"PL >3,5T + remorque",Unknown,,Inconnue
3684,1,Autre véhicule,En s'insérant,,Hydrocarbures
3685,1,Scooter >50cm3 <=125cm3,Tournant à droite,,Hydrocarbures
3686,1,"VU seul 1,5T<=PTAC<=3,5T","Même sens, même file",,Inconnue
3687,1,"VU seul 1,5T<=PTAC<=3,5T",Tournant à gauche,,Inconnue
3688,1,VL seul,Tournant à droite,,Inconnue
3689,1,3RM >50cm3 <=125cm3,Dépassant à gauche,,Autre
3690,1,"VU seul 1,5T<=PTAC<=3,5T",Autres manœuvres,,Inconnue
3691,1,VL seul,Circulant sur trottoir,,Hydrocarbures
3692,1,Cyclomoteur <50cm3,Sans changement de direction,,Electrique
3693,1,VL seul,En marche arrière,,Hydrocarbures
3694,1,Scooter >125cm3,Unknown,,Hydrocarbures
3695,1,Cyclomoteur <50cm3,Déporté à droite,,Hydrocarbures
3696,1,Tracteur agricole,Sans changement de direction,,Hydrocarbures
3697,1,Cyclomoteur <50cm3,Dépassant à droite,,Hydrocarbures
3698,1,Bicyclette,Sans changement de direction,,Hybride électrique
3699,1,"VU seul 1,5T<=PTAC<=3,5T",Sans changement de direction,,Autre
3700,1,Cyclomoteur <50cm3,Tournant à gauche,,Autre
3701,1,Quad lourd >50cm3,Unknown,,Hydrocarbures
3702,1,EDP à moteur,En s'insérant,,Electrique
3703,1,Scooter >50cm3 <=125cm3,"Même sens, même file",,Hydrocarbures
3704,1,Motocyclette >50cm3 <=125cm3,"Dans le couloir bus, dans le même sens",,Hydrocarbures
3705,1,3RM >125cm3,Tournant à gauche,,Hydrocarbures
3706,1,EDP à moteur,Déporté à gauche,,Electrique
3707,1,Scooter >50cm3 <=125cm3,Changeant de file à droite,,Hydrocarbures
3708,1,Scooter <50cm3,Tournant à gauche,,Inconnue
3709,1,VL seul,Dépassant à droite,,Hydrocarbures
3710,1,Scooter >125cm3,Circulant sur trottoir,,Hydrocarbures
3711,1,EDP à moteur,Circulant sur trottoir,,Electrique
3712,1,Voiturette,Manœuvre de stationnement,,Inconnue
3713,1,Voiturette,Unknown,,Inconnue
3714,1,Scooter <50cm3,Circulant sur trottoir,,Inconnue
3715,1,Motocyclette >50cm3 <=125cm3,Dépassant à gauche,,Inconnue
3716,1,Motocyclette >125cm3,Arrêté (hors stationnement),,Inconnue
3717,1,Bicyclette,"Même sens, même file",,Inconnue
3718,1,Tracteur routier + semi-remorque,Manœuvre d'évitement,,Hydrocarbures
3719,1,Motocyclette >125cm3,Changeant de file à droite,,Hydrocarbures
3720,1,Scooter >125cm3,Dépassant à droite,,Hydrocarbures
3721,1,Tracteur routier + semi-remorque,Déporté à gauche,,Hydrocarbures
3722,1,"PL seul >7,5T",En stationnement (avec occupants),,Hydrocarbures
3723,1,Tracteur agricole,Arrêté (hors stationnement),,Hydrocarbures
3724,1,Bicyclette,Sans changement de direction,,Autre
3725,1,VL seul,En faisant demi-tour,,Hybride électrique
3726,1,Motocyclette >50cm3 <=125cm3,Sans changement de direction,,Inconnue
3727,1,VL seul,En marche arrière,,Inconnue
3728,1,Unknown,Unknown,,Humaine
3729,1,EDP sans moteur,Tournant à gauche,,Humaine
3730,1,Tracteur routier + semi-remorque,Tournant à gauche,,Hydrocarbures
3731,1,Motocyclette >50cm3 <=125cm3,Déporté à gauche,,Hydrocarbures
3732,1,"PL seul >7,5T",Dépassant à gauche,,Hydrocarbures
3733,1,Motocyclette >50cm3 <=125cm3,"Même sens, même file",,Inconnue
3734,1,VAE,Dépassant à gauche,,Electrique
3735,1,Scooter >50cm3 <=125cm3,Arrêté (hors stationnement),,Hydrocarbures
3736,1,Motocyclette >125cm3,"Même sens, même file",,Inconnue
3737,1,"PL seul >7,5T",En marche arrière,,Hydrocarbures
3738,1,Bicyclette,En s'insérant,,Humaine
3739,1,EDP à moteur,Dépassant à droite,,Electrique
3740,1,Tramway,Sans changement de direction,,Electrique
3741,1,Bicyclette,Changeant de file à gauche,,Humaine
3742,1,"PL seul >7,5T",Unknown,,Inconnue
3743,1,VAE,A contresens,,Electrique
3744,1,3RM >125cm3,Dépassant à gauche,,Hydrocarbures
3745,1,3RM <=50cm3,Sans changement de direction,,Hydrocarbures
3746,1,Scooter >50cm3 <=125cm3,Changeant de file à gauche,,Hydrocarbures
3747,1,"PL seul 3,5T<PTAC<=7,5T",En stationnement (avec occupants),,Hydrocarbures
3748,1,Voiturette,Arrêté (hors stationnement),,Hydrocarbures
3749,1,"VU seul 1,5T<=PTAC<=3,5T",Tournant à droite,,Inconnue
3750,1,VL seul,Dépassant à droite,,Humaine
3751,1,Unknown,Dépassant à gauche,,Inconnue
3752,1,Motocyclette >125cm3,Dépassant à gauche,,Inconnue
3753,1,Scooter <50cm3,Sans changement de direction,,Electrique
3754,1,VL seul,Unknown,,Unknown
3755,1,"PL seul 3,5T<PTAC<=7,5T",En faisant demi-tour,,Hydrocarbures
3756,1,Unknown,Unknown,,Unknown
3757,1,VL seul,Autres manœuvres,,Electrique
3758,1,Tracteur agricole,"Même sens, même file",,Hydrocarbures
3759,1,"VU seul 1,5T<=PTAC<=3,5T",Manœuvre d'évitement,,Hydrocarbures
3760,1,VL seul,Unknown,,Autre
3761,1,Tracteur agricole,En s'insérant,,Hydrocarbures
3762,1,Quad lourd >50cm3,Déporté à gauche,,Hydrocarbures
3763,1,VL seul,Arrêté (hors stationnement),,Electrique
3764,1,"PL seul >7,5T",Ouverture de porte,,Hydrocarbures
3765,1,"PL seul >7,5T",En s'insérant,,Inconnue
3766,1,Scooter >50cm3 <=125cm3,En s'insérant,,Hydrocarbures
3767,1,Motocyclette >50cm3 <=125cm3,En s'insérant,,Inconnue
3768,1,Tracteur routier seul,Sans changement de direction,,Hydrocarbures
3769,1,VL seul,Unknown,,Hydrogène
3770,1,"PL >3,5T + remorque",En stationnement (avec occupants),,Hydrocarbures
3771,1,Bicyclette,"Même sens, même file",,Autre
3772,1,Tracteur routier + semi-remorque,Arrêté (hors stationnement),,Hydrocarbures
3773,1,"VU seul 1,5T<=PTAC<=3,5T",Changeant de file à gauche,,Hydrocarbures
3774,1,VL seul,Tournant à droite,,Hybride électrique
3775,1,"PL seul >7,5T",Manœuvre de stationnement,,Hydrogène
3776,1,Motocyclette >125cm3,Dépassant à droite,,Hydrocarbures
3777,1,Voiturette,Ouverture de porte,,Hydrocarbures
3778,1,Scooter <50cm3,Manœuvre de stationnement,,Hydrocarbures
3779,1,"PL seul 3,5T<PTAC<=7,5T",Tournant à droite,,Hydrocarbures
3780,1,Tracteur routier + semi-remorque,En s'insérant,,Inconnue
3781,1,Autocar,Tournant à gauche,2.0,Hydrocarbures
3782,1,"PL seul 3,5T<PTAC<=7,5T",En stationnement (avec occupants),,Inconnue
3783,1,Tracteur routier + semi-remorque,Déporté à droite,,Hydrocarbures
3784,1,Bicyclette,Déporté à droite,,Humaine
3785,1,"PL >3,5T + remorque",Tournant à gauche,,Hydrocarbures
3786,1,Bicyclette,Tournant à gauche,,Inconnue
3787,1,Cyclomoteur <50cm3,Déporté à gauche,,Hydrocarbures
3788,1,Autobus,"Même sens, même file",3.0,Inconnue
3789,1,Motocyclette >125cm3,Entre 2 files,,Inconnue
3790,1,VL seul,Sans changement de direction,,Unknown
3791,1,VL seul,Autres manœuvres,,Hydrogène
3792,1,VL seul,En s'insérant,,Autre
3793,1,Autre véhicule,Sans changement de direction,,Unknown
3794,1,VL seul,En franchissant le terre-plein central,,Hydrocarbures
3795,1,Scooter <50cm3,Circulant sur trottoir,,Hydrocarbures
3796,1,"VU seul 1,5T<=PTAC<=3,5T",Unknown,,Unknown
3797,1,Autre véhicule,Unknown,,Unknown
3798,1,Autre véhicule,A contresens,,Electrique
3799,1,Motocyclette >125cm3,Déporté à droite,,Hydrocarbures
3800,1,"PL >3,5T + remorque",Tournant à droite,,Inconnue
3801,1,Scooter <50cm3,Déporté à droite,,Inconnue
3802,1,Tracteur routier + semi-remorque,Unknown,,Hydrocarbures
3803,1,Scooter >50cm3 <=125cm3,"Dans le couloir bus, dans le même sens",,Hydrocarbures
3804,1,Voiturette,Manœuvre d'évitement,,Autre
3805,1,"PL seul 3,5T<PTAC<=7,5T",Tournant à gauche,,Hydrocarbures
3806,1,Scooter >125cm3,Dépassant à gauche,,Inconnue
3807,1,VL seul,Entre 2 files,,Hydrocarbures
3808,1,Unknown,Traversant la chaussée,,Autre
3809,1,Bicyclette,"Dans le couloir bus, dans le sens inverse",,Humaine
3810,1,Scooter <50cm3,Sans changement de direction,,Unknown
3811,1,"VU seul 1,5T<=PTAC<=3,5T",Circulant sur trottoir,,Hydrocarbures
3812,1,Bicyclette,En s'insérant,,Inconnue
3813,1,Scooter <50cm3,En s'insérant,,Hydrocarbures
3814,1,Scooter <50cm3,Dépassant à gauche,,Inconnue
3815,1,Motocyclette >125cm3,Tournant à gauche,,Inconnue
3816,1,Scooter <50cm3,Déporté à gauche,,Electrique
3817,1,Scooter >50cm3 <=125cm3,Manœuvre d'évitement,,Inconnue
3818,1,Bicyclette,Déporté à droite,,Inconnue
3819,1,Engin spécial,En faisant demi-tour,,Hydrocarbures
3820,1,Voiturette,Sans changement de direction,,Inconnue
3821,1,VL seul,Changeant de file à droite,,Electrique
3822,1,Bicyclette,Déporté à gauche,,Inconnue
3823,1,Engin spécial,En stationnement (avec occupants),,Hydrocarbures
3824,1,"PL seul >7,5T",En s'insérant,,Hydrocarbures
3825,1,Cyclomoteur <50cm3,Unknown,,Inconnue
3826,1,Tracteur routier + semi-remorque,"Même sens, même file",,Inconnue
3827,1,Unknown,Sans changement de direction,,Autre
3828,1,"VU seul 1,5T<=PTAC<=3,5T",En faisant demi-tour,,Inconnue
3829,1,Train,Sans changement de direction,,Inconnue
3830,1,Train,Sans changement de direction,,Electrique
3831,1,"PL seul >7,5T",Arrêté (hors stationnement),,Hydrocarbures
3832,1,Autre véhicule,Traversant la chaussée,,Hydrocarbures
3833,1,Tracteur routier + semi-remorque,En stationnement (avec occupants),,Hydrocarbures
