id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
454,826,Goods vehicle over 7.5t,Turning right,4,Heavy oil
455,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,0,Heavy oil
456,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking moving vehicle on offside,1,Unknown
457,826,Goods vehicle over 7.5t,Waiting to turn right,1,Heavy oil
458,826,Motorcycle 125cc and under,Overtaking on nearside,0,Unknown
459,826,Motorcycle 50cc and under,Waiting to turn left,0,Petrol
460,826,Taxi/Private hire car,Reversing,0,Petrol
461,826,Agricultural vehicle,Turning right,4,Heavy oil
462,826,Agricultural vehicle,Parked,0,Heavy oil
463,826,Agricultural vehicle,Slowing or stopping,0,Heavy oil
464,826,Agricultural vehicle,Moving off,0,Heavy oil
465,826,Car,Going ahead,0,Petrol/Gas hybrid
466,826,Motorcycle - unknown cc,Overtaking moving vehicle on offside,0,Petrol
467,826,Taxi/Private hire car,Waiting to turn left,0,Heavy oil
468,826,Car,U-turn,0,Unknown
469,826,Car,Waiting to turn right,0,Unknown
470,826,Car,Waiting to go ahead,,Petrol
471,826,Car,Reversing,0,Gas/Bi-fuel
472,826,Car,Slowing or stopping,3,Heavy oil
473,826,Agricultural vehicle,Reversing,4,Heavy oil
474,826,Car,Reversing,0,Petrol/Gas hybrid
475,826,Car,Reversing,0,Unknown
476,826,Taxi/Private hire car,Overtaking static vehicle on offside,0,Heavy oil
477,826,Taxi/Private hire car,Waiting to go ahead,0,Unknown
478,826,Car,Overtaking moving vehicle on offside,0,Unknown
479,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,1,Unknown
480,826,Car,Waiting to turn left,4,Heavy oil
481,826,Motorcycle 125cc and under,Unknown,3,Petrol
482,826,Van/Goods vehicle 3.5t and under,Going ahead,5,Heavy oil
483,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking moving vehicle on offside,0,Unknown
484,826,Car,Moving off,0,Electric diesel
485,826,Taxi/Private hire car,Unknown,9,Heavy oil
486,826,Taxi/Private hire car,Unknown,,Heavy oil
487,826,Car,Waiting to go ahead,0,Gas/Bi-fuel
488,826,Minibus (8-16 passenger seats),Waiting to turn right,0,Unknown
489,826,Goods vehicle over 7.5t,Moving off,0,Unknown
490,826,Other vehicle,Overtaking moving vehicle on offside,0,Heavy oil
491,826,Van/Goods vehicle 3.5t and under,Changing lane to right,0,Unknown
492,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,0,Unknown
493,826,Car,Reversing,,Petrol
494,826,Car,Changing lane to right,0,Electric
495,826,Car,Changing lane to left,0,Unknown
496,826,Van/Goods vehicle 3.5t and under,Parked,0,Petrol
497,826,Goods vehicle over 7.5t,Overtaking on nearside,0,Heavy oil
498,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,4,Unknown
499,826,Goods vehicle over 7.5t,Turning right,0,Unknown
500,826,Goods vehicle over 7.5t,Parked,0,Unknown
501,826,Car,Changing lane to right,0,Petrol/Gas hybrid
502,826,Car,Going ahead,0,New fuel technology
503,826,Motorcycle over 500cc,U-turn,0,Petrol
504,826,Car,Changing lane to right,0,Unknown
505,826,Car,Going ahead,5,Unknown
506,826,Goods vehicle over 7.5t,Reversing,4,Heavy oil
507,826,Goods vehicle over 3.5t and up to 7.5t,Turning left,0,Heavy oil
508,826,Goods vehicle over 3.5t and up to 7.5t,U-turn,1,Unknown
509,826,Goods vehicle over 7.5t,Waiting to turn left,1,Heavy oil
510,826,Goods vehicle over 7.5t,Changing lane to right,0,Unknown
511,826,Bus or coach (17+ passenger seats),Going ahead,1,Heavy oil
512,826,Bus or coach (17+ passenger seats),Reversing,0,Heavy oil
513,826,Other vehicle,Changing lane to left,0,Heavy oil
514,826,Taxi/Private hire car,Changing lane to right,0,Hybrid electric
515,826,Car,Waiting to go ahead,3,Heavy oil
516,826,Motorcycle 125cc and under,Parked,0,Petrol
517,826,Minibus (8-16 passenger seats),Unknown,0,Unknown
518,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,4,Unknown
519,826,Goods vehicle over 7.5t,Reversing,1,Heavy oil
520,826,Bus or coach (17+ passenger seats),Going ahead,9,Heavy oil
521,826,Minibus (8-16 passenger seats),Moving off,0,Unknown
522,826,Minibus (8-16 passenger seats),Changing lane to left,0,Unknown
523,826,Car,Slowing or stopping,4,Heavy oil
524,826,Car,Reversing,9,Heavy oil
525,826,Taxi/Private hire car,Slowing or stopping,0,Petrol
526,826,Goods vehicle - unknown weight,Reversing,0,Heavy oil
527,826,Goods vehicle - unknown weight,Moving off,0,Heavy oil
528,826,Goods vehicle - unknown weight,Turning right,0,Heavy oil
529,826,Other vehicle,Overtaking static vehicle on offside,0,Heavy oil
530,826,Other vehicle,Going ahead,1,Heavy oil
531,826,Goods vehicle over 7.5t,Going ahead,2,Heavy oil
532,826,Other vehicle,U-turn,0,Heavy oil
533,826,Car,Moving off,9,Petrol
534,826,Car,Slowing or stopping,,Petrol
535,826,Taxi/Private hire car,Overtaking on nearside,0,Heavy oil
536,826,Car,U-turn,9,Heavy oil
537,826,Goods vehicle over 3.5t and up to 7.5t,Parked,0,Unknown
538,826,Goods vehicle over 7.5t,Changing lane to left,4,Heavy oil
539,826,Goods vehicle - unknown weight,Going ahead,1,Heavy oil
540,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,9,Heavy oil
541,826,Goods vehicle over 7.5t,Slowing or stopping,5,Heavy oil
542,826,Goods vehicle over 7.5t,Unknown,0,Heavy oil
543,826,Goods vehicle over 7.5t,Going ahead,3,Heavy oil
544,826,Car,Waiting to go ahead,0,Electric diesel
545,826,Van/Goods vehicle 3.5t and under,Unknown,0,Electric diesel
546,826,Van/Goods vehicle 3.5t and under,Going ahead,,Heavy oil
547,826,Van/Goods vehicle 3.5t and under,Moving off,0,Electric diesel
548,826,Taxi/Private hire car,Waiting to turn left,0,Petrol
549,826,Car,Moving off,,Petrol
550,826,Goods vehicle over 7.5t,Turning right,2,Heavy oil
551,826,Goods vehicle over 7.5t,Unknown,1,Heavy oil
552,826,Bus or coach (17+ passenger seats),Turning left,0,Gas
553,826,Bus or coach (17+ passenger seats),Going ahead,0,Gas
554,826,Bus or coach (17+ passenger seats),Slowing or stopping,0,Gas
555,826,Other vehicle,Parked,0,Unknown
556,826,Goods vehicle over 7.5t,Going ahead,5,Heavy oil
557,826,Car,U-turn,9,Petrol
558,826,Unknown,Turning right,0,Petrol
559,826,Unknown,Going ahead,0,Petrol
560,826,Goods vehicle over 7.5t,Parked,1,Unknown
561,826,Goods vehicle over 7.5t,Changing lane to left,0,Unknown
562,826,Goods vehicle over 7.5t,Turning left,1,Unknown
563,826,Unknown,Waiting to go ahead,0,Petrol
564,826,Unknown,Turning left,0,Petrol
565,826,Unknown,Parked,0,Petrol
566,826,Unknown,U-turn,0,Petrol
567,826,Unknown,Reversing,0,Petrol
568,826,Unknown,Changing lane to right,0,Petrol
569,826,Agricultural vehicle,Going ahead,5,Heavy oil
570,826,Agricultural vehicle,Slowing or stopping,4,Heavy oil
571,826,Agricultural vehicle,Waiting to turn right,4,Heavy oil
572,826,Agricultural vehicle,Turning left,5,Heavy oil
573,826,Motorcycle 125cc and under,Slowing or stopping,0,Unknown
574,826,Other vehicle,Moving off,0,Heavy oil
575,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,0,Unknown
576,826,Motorcycle 50cc and under,Going ahead,5,Petrol
577,826,Taxi/Private hire car,Moving off,0,Petrol
578,826,Motorcycle 50cc and under,Parked,0,Petrol
579,826,Motorcycle 50cc and under,Waiting to turn right,0,Petrol
580,826,Car,Overtaking static vehicle on offside,0,Unknown
581,826,Goods vehicle over 7.5t,Going ahead,3,Unknown
582,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,0,Unknown
583,826,Motorcycle 125cc and under,Going ahead,5,Petrol
584,826,Taxi/Private hire car,Reversing,0,Electric
585,826,Car,Waiting to go ahead,9,Electric
586,826,Motorcycle over 125cc and up to 500cc,Unknown,0,Unknown
587,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,9,Heavy oil
588,826,Unknown,Going ahead,0,Unknown
589,826,Unknown,Waiting to go ahead,0,Unknown
590,826,Unknown,Changing lane to right,0,Unknown
591,826,Pedal cycle,Going ahead,0,Unknown
592,826,Other vehicle,Overtaking moving vehicle on offside,0,Unknown
593,826,Unknown,Turning right,0,Unknown
594,826,Unknown,Overtaking static vehicle on offside,0,Unknown
595,826,Unknown,Overtaking on nearside,0,Unknown
596,826,Unknown,Overtaking moving vehicle on offside,0,Unknown
597,826,Unknown,Waiting to turn left,0,Unknown
598,826,Unknown,Slowing or stopping,0,Unknown
599,826,Pedal cycle,Turning right,0,Unknown
600,826,Pedal cycle,Overtaking on nearside,0,Unknown
601,826,Unknown,Turning left,0,Unknown
602,826,Motorcycle 50cc and under,Waiting to go ahead,0,Unknown
603,826,Unknown,U-turn,0,Unknown
604,826,Motorcycle 50cc and under,Going ahead,0,Unknown
605,826,Unknown,Moving off,0,Unknown
606,826,Unknown,Reversing,0,Unknown
607,826,Other vehicle,Turning right,0,Unknown
608,826,Unknown,Parked,0,Unknown
609,826,Bus or coach (17+ passenger seats),Going ahead,0,Unknown
610,826,Goods vehicle over 7.5t,Turning right,1,Unknown
611,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,0,Unknown
612,826,Bus or coach (17+ passenger seats),Overtaking moving vehicle on offside,,Unknown
613,826,Unknown,Changing lane to left,0,Unknown
614,826,Agricultural vehicle,Going ahead,4,Unknown
615,826,Pedal cycle,Waiting to go ahead,0,Unknown
616,826,Ridden horse,Going ahead,0,Unknown
617,826,Goods vehicle over 7.5t,Waiting to go ahead,1,Unknown
618,826,Pedal cycle,Overtaking moving vehicle on offside,0,Unknown
619,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,0,Unknown
620,826,Goods vehicle over 7.5t,Changing lane to right,1,Unknown
621,826,Other vehicle,Slowing or stopping,0,Unknown
622,826,Unknown,Waiting to turn right,0,Unknown
623,826,Pedal cycle,Moving off,0,Unknown
624,826,Bus or coach (17+ passenger seats),Moving off,0,Unknown
625,826,Bus or coach (17+ passenger seats),Waiting to go ahead,0,Unknown
626,826,Van/Goods vehicle 3.5t and under,Turning right,4,Unknown
627,826,Pedal cycle,Overtaking static vehicle on offside,0,Unknown
628,826,Unknown,Unknown,0,Unknown
629,826,Unknown,Going ahead,,Unknown
630,826,Agricultural vehicle,Turning right,4,Unknown
631,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,0,Unknown
632,826,Pedal cycle,Turning left,0,Unknown
633,826,Motorcycle 125cc and under,Overtaking static vehicle on offside,0,Unknown
634,826,Motorcycle 50cc and under,Turning left,0,Unknown
635,826,Pedal cycle,Changing lane to right,0,Unknown
636,826,Bus or coach (17+ passenger seats),Turning left,0,Unknown
637,826,Pedal cycle,Parked,0,Unknown
638,826,Other vehicle,Changing lane to left,0,Unknown
639,826,Pedal cycle,Waiting to turn right,0,Unknown
640,826,Bus or coach (17+ passenger seats),Parked,0,Unknown
641,826,Bus or coach (17+ passenger seats),Slowing or stopping,0,Unknown
642,826,Motorcycle 50cc and under,Slowing or stopping,0,Unknown
643,826,Tram,Going ahead,0,Unknown
644,826,Motorcycle 50cc and under,Waiting to turn right,0,Unknown
645,826,Unknown,Going ahead,4,Unknown
646,826,Motorcycle 50cc and under,Turning right,0,Unknown
647,826,Ridden horse,Reversing,0,Unknown
648,826,Other vehicle,Waiting to turn right,0,Unknown
649,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,1,Unknown
650,826,Van/Goods vehicle 3.5t and under,Going ahead,4,Unknown
651,826,Unknown,Overtaking on nearside,3,Unknown
652,826,Pedal cycle,Waiting to turn left,0,Unknown
653,826,Pedal cycle,Slowing or stopping,0,Unknown
654,826,Other vehicle,Overtaking on nearside,0,Unknown
655,826,Pedal cycle,U-turn,0,Unknown
656,826,Agricultural vehicle,Going ahead,0,Unknown
657,826,Pedal cycle,Changing lane to left,0,Unknown
658,826,Motorcycle 50cc and under,Overtaking on nearside,0,Unknown
659,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,0,Unknown
660,826,Other vehicle,Changing lane to right,0,Unknown
661,826,Agricultural vehicle,Parked,4,Unknown
662,826,Other vehicle,Reversing,0,Unknown
663,826,Goods vehicle over 7.5t,Changing lane to right,2,Unknown
664,826,Unknown,Overtaking moving vehicle on offside,3,Unknown
665,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,4,Unknown
666,826,Van/Goods vehicle 3.5t and under,Changing lane to left,0,Unknown
667,826,Motorcycle 50cc and under,Changing lane to left,0,Unknown
668,826,Other vehicle,Moving off,0,Unknown
669,826,Bus or coach (17+ passenger seats),Changing lane to right,0,Unknown
670,826,Unknown,Going ahead,3,Unknown
671,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,0,Unknown
672,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn left,1,Unknown
673,826,Agricultural vehicle,Going ahead,5,Unknown
674,826,Unknown,Going ahead,5,Unknown
675,826,Agricultural vehicle,Turning left,4,Unknown
676,826,Van/Goods vehicle 3.5t and under,Going ahead,3,Unknown
677,826,Goods vehicle over 3.5t and up to 7.5t,Turning left,0,Unknown
678,826,Van/Goods vehicle 3.5t and under,U-turn,0,Unknown
679,826,Goods vehicle over 7.5t,Slowing or stopping,1,Unknown
680,826,Goods vehicle over 7.5t,Going ahead,4,Unknown
681,826,Motorcycle 125cc and under,Turning left,0,Unknown
682,826,Bus or coach (17+ passenger seats),Turning right,0,Unknown
683,826,Bus or coach (17+ passenger seats),Overtaking on nearside,0,Unknown
684,826,Goods vehicle over 7.5t,Overtaking on nearside,1,Unknown
685,826,Other vehicle,Going ahead,5,Unknown
686,826,Goods vehicle over 7.5t,Changing lane to left,1,Unknown
687,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,5,Unknown
688,826,Pedal cycle,Reversing,0,Unknown
689,826,Other vehicle,Turning right,3,Unknown
690,826,Motorcycle 125cc and under,Changing lane to left,0,Unknown
691,826,Other vehicle,Turning right,4,Unknown
692,826,Unknown,Turning right,4,Unknown
693,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,1,Unknown
694,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,0,Unknown
695,826,Motorcycle 125cc and under,Waiting to go ahead,0,Unknown
696,826,Unknown,Turning left,4,Unknown
697,826,Motorcycle 125cc and under,Changing lane to right,0,Unknown
698,826,Pedal cycle,Changing lane to right,2,Unknown
699,826,Unknown,Turning right,2,Unknown
700,826,Goods vehicle over 7.5t,Overtaking static vehicle on offside,1,Unknown
701,826,Other vehicle,Reversing,3,Unknown
702,826,Bus or coach (17+ passenger seats),Waiting to turn left,0,Unknown
703,826,Other vehicle,Changing lane to right,1,Unknown
704,826,Unknown,Unknown,,Unknown
705,826,Unknown,Slowing or stopping,5,Unknown
706,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,4,Unknown
707,826,Goods vehicle over 7.5t,Overtaking on nearside,0,Unknown
708,826,Bus or coach (17+ passenger seats),Overtaking static vehicle on offside,0,Unknown
709,826,Taxi/Private hire car,Slowing or stopping,0,Electric
710,826,Car,Going ahead,3,Hybrid electric
711,826,Taxi/Private hire car,U-turn,0,Hybrid electric
712,826,Car,Going ahead,,Unknown
713,826,Car,Waiting to turn left,,Petrol
714,826,Agricultural vehicle,Turning left,0,Heavy oil
715,826,Car,Parked,2,Petrol
716,826,Taxi/Private hire car,Waiting to turn right,0,Petrol
717,826,Taxi/Private hire car,Overtaking moving vehicle on offside,0,Heavy oil
718,826,Motorcycle over 125cc and up to 500cc,Going ahead,0,Heavy oil
719,826,Car,Waiting to go ahead,2,Heavy oil
720,826,Car,Turning left,9,Heavy oil
721,826,Car,Turning left,0,Gas/Bi-fuel
722,826,Car,Turning right,9,Heavy oil
723,826,Car,Overtaking moving vehicle on offside,5,Heavy oil
724,826,Motorcycle 125cc and under,Unknown,4,Petrol
725,826,Taxi/Private hire car,Reversing,9,Heavy oil
726,826,Car,Unknown,0,Electric diesel
727,826,Motorcycle over 125cc and up to 500cc,Going ahead,2,Petrol
728,826,Car,Turning right,4,Gas/Bi-fuel
729,826,Car,Parked,,Petrol
730,826,Car,Waiting to go ahead,3,Petrol
731,826,Bus or coach (17+ passenger seats),U-turn,0,Heavy oil
732,826,Agricultural vehicle,Going ahead,0,Gas
733,826,Car,Slowing or stopping,4,Petrol
734,826,Car,Unknown,0,Gas/Bi-fuel
735,826,Taxi/Private hire car,Moving off,,Petrol
736,826,Motorcycle 50cc and under,Going ahead,0,Heavy oil
737,826,Other vehicle,Overtaking on nearside,0,Heavy oil
738,826,Van/Goods vehicle 3.5t and under,Moving off,5,Heavy oil
739,826,Van/Goods vehicle 3.5t and under,Going ahead,9,Heavy oil
740,826,Van/Goods vehicle 3.5t and under,Reversing,9,Heavy oil
741,826,Van/Goods vehicle 3.5t and under,Turning right,4,Heavy oil
742,826,Van/Goods vehicle 3.5t and under,Going ahead,0,Gas/Bi-fuel
743,826,Other vehicle,Going ahead,1,Unknown
744,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking on nearside,4,Heavy oil
745,826,Bus or coach (17+ passenger seats),Waiting to go ahead,9,Heavy oil
746,826,Bus or coach (17+ passenger seats),Turning left,,Heavy oil
747,826,Car,Parked,4,Heavy oil
748,826,Goods vehicle - unknown weight,Changing lane to right,0,Unknown
749,826,Goods vehicle over 7.5t,Waiting to turn right,0,Unknown
750,826,Goods vehicle over 3.5t and up to 7.5t,U-turn,0,Heavy oil
751,826,Goods vehicle over 3.5t and up to 7.5t,Unknown,0,Heavy oil
752,826,Minibus (8-16 passenger seats),Overtaking static vehicle on offside,0,Heavy oil
753,826,Van/Goods vehicle 3.5t and under,Unknown,4,Heavy oil
754,826,Minibus (8-16 passenger seats),Reversing,0,Heavy oil
755,826,Other vehicle,Turning right,0,Petrol
756,826,Van/Goods vehicle 3.5t and under,Going ahead,1,Heavy oil
757,826,Taxi/Private hire car,Unknown,0,Petrol
758,826,Car,Waiting to turn right,,Heavy oil
759,826,Motorcycle 50cc and under,Reversing,0,Petrol
760,826,Goods vehicle over 7.5t,Going ahead,0,Petrol
761,826,Car,Overtaking moving vehicle on offside,3,Heavy oil
762,826,Motorcycle over 125cc and up to 500cc,Changing lane to left,0,Petrol
763,826,Other vehicle,Going ahead,0,Electric
764,826,Car,Waiting to turn right,3,Heavy oil
765,826,Other vehicle,Moving off,0,Electric
766,826,Car,Parked,5,Petrol
767,826,Taxi/Private hire car,Overtaking moving vehicle on offside,0,Hybrid electric
768,826,Car,Going ahead,9,Hybrid electric
769,826,Car,Waiting to turn left,9,Hybrid electric
770,826,Taxi/Private hire car,Overtaking on nearside,0,Hybrid electric
771,826,Taxi/Private hire car,Turning left,0,Hybrid electric
772,826,Taxi/Private hire car,Waiting to turn right,0,Hybrid electric
773,826,Taxi/Private hire car,Unknown,9,Hybrid electric
774,826,Car,Moving off,4,Heavy oil
775,826,Bus or coach (17+ passenger seats),Waiting to turn left,0,Heavy oil
776,826,Car,Reversing,0,Electric diesel
777,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,0,Electric
778,826,Agricultural vehicle,Reversing,0,Heavy oil
779,826,Minibus (8-16 passenger seats),Going ahead,,Heavy oil
780,826,Other vehicle,Turning left,4,Heavy oil
781,826,Other vehicle,Turning right,4,Heavy oil
782,826,Other vehicle,Turning right,5,Heavy oil
783,826,Unknown,Overtaking static vehicle on offside,0,Petrol
784,826,Unknown,Slowing or stopping,0,Petrol
785,826,Unknown,Overtaking moving vehicle on offside,0,Petrol
786,826,Unknown,Going ahead,0,Heavy oil
787,826,Unknown,Going ahead,1,Heavy oil
788,826,Bus or coach (17+ passenger seats),Turning right,0,Petrol
789,826,Unknown,Waiting to turn right,0,Petrol
790,826,Unknown,Moving off,0,Petrol
791,826,Unknown,Going ahead,5,Petrol
792,826,Unknown,Waiting to turn left,0,Petrol
793,826,Unknown,Overtaking moving vehicle on offside,0,Heavy oil
794,826,Unknown,Going ahead,3,Petrol
795,826,Unknown,Overtaking on nearside,0,Petrol
796,826,Unknown,Going ahead,4,Petrol
797,826,Unknown,Waiting to go ahead,0,Heavy oil
798,826,Unknown,Changing lane to right,0,Heavy oil
799,826,Unknown,Turning right,0,Heavy oil
800,826,Unknown,Changing lane to left,0,Petrol
801,826,Motorcycle 50cc and under,Changing lane to right,0,Unknown
802,826,Unknown,Turning left,4,Petrol
803,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,0,Petrol
804,826,Van/Goods vehicle 3.5t and under,Going ahead,5,Petrol
805,826,Unknown,Moving off,0,Heavy oil
806,826,Unknown,Reversing,0,Heavy oil
807,826,Unknown,Overtaking moving vehicle on offside,4,Petrol
