id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
2780,826,56,Female,Standing passenger,Slight,Passenger
2781,826,77,Female,Not passenger,Serious,Driver or rider
2782,826,44,Male,Rear seat,Fatal,Passenger
2783,826,36,Female,Boarding/alighting,Slight,Passenger
2784,826,76,Female,Boarding/alighting,Serious,Passenger
2785,826,45,Male,Not passenger,Fatal,Driver or rider
2786,826,92,Female,Standing passenger,Slight,Passenger
2787,826,48,Female,Boarding/alighting,Slight,Passenger
2788,826,25,Male,Front seat,Serious,Driver or rider
2789,826,30,Female,Seated passenger,Serious,Passenger
2790,826,57,Male,Front seat,Serious,Driver or rider
2791,826,96,Female,Not passenger,Slight,Pedestrian
2792,826,47,Male,Not passenger,Serious,Passenger
2793,826,61,Male,Boarding/alighting,Serious,Passenger
2794,826,2,Male,Seated passenger,Serious,Passenger
2795,826,88,Female,Not passenger,Serious,Pedestrian
2796,826,4,Female,Not passenger,Serious,Driver or rider
2797,826,94,Male,Unknown,Slight,Passenger
2798,826,35,Female,Front seat,Fatal,Passenger
2799,826,18,Female,Seated passenger,Slight,Passenger
2800,826,90,Female,Seated passenger,Slight,Passenger
2801,826,87,Female,Boarding/alighting,Slight,Passenger
2802,826,47,Female,Not passenger,Fatal,Pedestrian
2803,826,42,Male,Boarding/alighting,Slight,Passenger
2804,826,38,Male,Not passenger,Fatal,Pedestrian
2805,826,81,Male,Front seat,Slight,Passenger
2806,826,48,Female,Not passenger,Fatal,Pedestrian
2807,826,57,Female,Standing passenger,Slight,Passenger
2808,826,22,Female,Seated passenger,Serious,Passenger
2809,826,0,Male,Not passenger,Serious,Pedestrian
2810,826,61,Male,Unknown,Slight,Passenger
2811,826,86,Male,Not passenger,Serious,Driver or rider
2812,826,13,Male,Standing passenger,Slight,Passenger
2813,826,72,Male,Not passenger,Fatal,Pedestrian
2814,826,63,Female,Seated passenger,Serious,Passenger
2815,826,64,Male,Standing passenger,Slight,Passenger
2816,826,30,Unknown,Not passenger,Slight,Driver or rider
2817,826,7,Male,Not passenger,Serious,Passenger
2818,826,81,Male,Standing passenger,Slight,Passenger
2819,826,86,Female,Front seat,Serious,Passenger
2820,826,88,Male,Boarding/alighting,Serious,Passenger
2821,826,40,Male,Not passenger,Fatal,Pedestrian
2822,826,77,Male,Rear seat,Serious,Passenger
2823,826,82,Male,Front seat,Slight,Passenger
2824,826,91,Female,Not passenger,Slight,Driver or rider
2825,826,15,Male,Seated passenger,Serious,Passenger
2826,826,5,Male,Not passenger,Serious,Passenger
2827,826,78,Female,Front seat,Fatal,Passenger
2828,826,7,Male,Front seat,Serious,Passenger
2829,826,2,Male,Not passenger,Slight,Driver or rider
2830,826,82,Male,Unknown,Slight,Passenger
2831,826,93,Male,Not passenger,Fatal,Pedestrian
2832,826,74,Male,Seated passenger,Slight,Passenger
2833,826,16,Female,Seated passenger,Serious,Passenger
2834,826,30,Female,Front seat,Fatal,Passenger
2835,826,45,Male,Unknown,Serious,Passenger
2836,826,52,Female,Standing passenger,Slight,Passenger
2837,826,71,Male,Front seat,Serious,Passenger
2838,826,90,Female,Standing passenger,Slight,Passenger
2839,826,51,Female,Front seat,Fatal,Passenger
2840,826,6,Male,Not passenger,Fatal,Driver or rider
2841,826,58,Female,Not passenger,Serious,Passenger
2842,826,80,Female,Not passenger,Fatal,Driver or rider
2843,826,72,Female,Not passenger,Fatal,Driver or rider
2844,826,31,Female,Front seat,Fatal,Passenger
2845,826,83,Female,Not passenger,Slight,Driver or rider
2846,826,53,Female,Not passenger,Fatal,Pedestrian
2847,826,5,Male,Boarding/alighting,Slight,Passenger
2848,826,80,Male,Not passenger,Slight,Passenger
2849,826,5,Male,Unknown,Serious,Passenger
2850,826,15,Female,Seated passenger,Serious,Passenger
2851,826,17,Female,Standing passenger,Slight,Passenger
2852,826,0,Female,Not passenger,Serious,Pedestrian
2853,826,56,Male,Unknown,Slight,Passenger
2854,826,5,Female,Not passenger,Serious,Driver or rider
2855,826,26,Male,Not passenger,Fatal,Pedestrian
2856,826,64,Male,Not passenger,Fatal,Pedestrian
2857,826,92,Female,Front seat,Fatal,Passenger
2858,826,62,Female,Not passenger,Serious,Passenger
2859,826,84,Male,Seated passenger,Serious,Passenger
2860,826,45,Male,Not passenger,Fatal,Passenger
2861,826,50,Female,Not passenger,Fatal,Pedestrian
2862,826,41,Male,Front seat,Fatal,Passenger
2863,826,90,Female,Front seat,Serious,Passenger
2864,826,10,Female,Unknown,Serious,Passenger
2865,826,54,Female,Not passenger,Serious,Passenger
2866,826,33,Male,Not passenger,Fatal,Pedestrian
2867,826,,Unknown,Front seat,Slight,Passenger
2868,826,44,Male,Boarding/alighting,Slight,Passenger
2869,826,63,Male,Seated passenger,Slight,Passenger
2870,826,55,Female,Front seat,Fatal,Passenger
2871,826,21,Male,Rear seat,Fatal,Passenger
2872,826,26,Male,Unknown,Slight,Passenger
2873,826,34,Male,Rear seat,Serious,Passenger
2874,826,78,Female,Unknown,Slight,Passenger
2875,826,76,Female,Not passenger,Fatal,Driver or rider
2876,826,55,Female,Not passenger,Fatal,Pedestrian
2877,826,34,Female,Not passenger,Fatal,Pedestrian
2878,826,31,Male,Boarding/alighting,Slight,Passenger
2879,826,33,Female,Seated passenger,Serious,Passenger
2880,826,82,Male,Not passenger,Fatal,Driver or rider
2881,826,63,Female,Rear seat,Fatal,Passenger
2882,826,21,Male,Front seat,Slight,Driver or rider
2883,826,43,Female,Standing passenger,Slight,Passenger
2884,826,86,Female,Not passenger,Slight,Driver or rider
2885,826,78,Female,Unknown,Serious,Passenger
2886,826,39,Male,Seated passenger,Slight,Passenger
2887,826,61,Female,Standing passenger,Slight,Passenger
2888,826,28,Female,Not passenger,Fatal,Pedestrian
2889,826,79,Female,Not passenger,Slight,Passenger
2890,826,21,Unknown,Front seat,Slight,Passenger
2891,826,42,Male,Standing passenger,Slight,Passenger
2892,826,4,Male,Unknown,Serious,Passenger
2893,826,12,Female,Boarding/alighting,Slight,Passenger
2894,826,81,Female,Rear seat,Serious,Passenger
2895,826,56,Male,Rear seat,Serious,Passenger
2896,826,32,Female,Not passenger,Fatal,Driver or rider
2897,826,43,Male,Not passenger,Serious,Passenger
2898,826,74,Female,Unknown,Serious,Passenger
2899,826,17,Female,Unknown,Serious,Passenger
2900,826,33,Female,Unknown,Slight,Passenger
2901,826,53,Female,Standing passenger,Slight,Passenger
2902,826,93,Female,Front seat,Slight,Passenger
2903,826,80,Male,Unknown,Serious,Passenger
2904,826,47,Female,Rear seat,Fatal,Passenger
2905,826,63,Female,Rear seat,Serious,Passenger
2906,826,22,Male,Unknown,Slight,Passenger
2907,826,20,Male,Not passenger,Fatal,Passenger
2908,826,12,Female,Not passenger,Fatal,Driver or rider
2909,826,13,Unknown,Not passenger,Slight,Pedestrian
2910,826,90,Female,Not passenger,Fatal,Driver or rider
2911,826,31,Male,Standing passenger,Slight,Passenger
2912,826,35,Male,Standing passenger,Slight,Passenger
2913,826,,Female,Not passenger,Fatal,Pedestrian
2914,826,91,Female,Not passenger,Slight,Passenger
2915,826,8,Female,Front seat,Serious,Passenger
2916,826,91,Female,Standing passenger,Serious,Passenger
2917,826,30,Male,Boarding/alighting,Slight,Passenger
2918,826,61,Female,Not passenger,Serious,Passenger
2919,826,76,Female,Standing passenger,Serious,Passenger
2920,826,81,Female,Boarding/alighting,Serious,Passenger
2921,826,96,Female,Not passenger,Fatal,Pedestrian
2922,826,35,Male,Not passenger,Fatal,Passenger
2923,826,18,Female,Not passenger,Fatal,Driver or rider
2924,826,77,Male,Not passenger,Slight,Passenger
2925,826,68,Male,Unknown,Fatal,Passenger
2926,826,87,Female,Rear seat,Slight,Passenger
2927,826,63,Female,Not passenger,Fatal,Pedestrian
2928,826,63,Male,Unknown,Serious,Passenger
2929,826,41,Female,Not passenger,Serious,Passenger
2930,826,84,Male,Front seat,Serious,Passenger
2931,826,37,Female,Not passenger,Fatal,Pedestrian
2932,826,93,Female,Unknown,Slight,Passenger
2933,826,24,Unknown,Not passenger,Slight,Pedestrian
2934,826,35,Female,Not passenger,Fatal,Passenger
2935,826,11,Male,Seated passenger,Serious,Passenger
2936,826,69,Male,Rear seat,Serious,Passenger
2937,826,91,Female,Boarding/alighting,Slight,Passenger
2938,826,2,Female,Boarding/alighting,Slight,Passenger
2939,826,88,Male,Not passenger,Slight,Passenger
2940,826,52,Male,Seated passenger,Slight,Passenger
2941,826,62,Female,Not passenger,Fatal,Driver or rider
2942,826,45,Unknown,Not passenger,Slight,Driver or rider
2943,826,27,Female,Standing passenger,Slight,Passenger
2944,826,84,Female,Not passenger,Serious,Driver or rider
2945,826,90,Female,Not passenger,Slight,Driver or rider
2946,826,60,Female,Standing passenger,Serious,Passenger
2947,826,18,Unknown,Not passenger,Slight,Driver or rider
2948,826,67,Male,Not passenger,Fatal,Driver or rider
2949,826,81,Female,Unknown,Serious,Passenger
2950,826,87,Male,Unknown,Slight,Passenger
2951,826,21,Male,Unknown,Slight,Passenger
2952,826,3,Female,Not passenger,Slight,Driver or rider
2953,826,48,Male,Seated passenger,Slight,Passenger
2954,826,86,Female,Boarding/alighting,Serious,Passenger
2955,826,53,Female,Not passenger,Serious,Passenger
2956,826,,Female,Standing passenger,Serious,Passenger
2957,826,25,Female,Rear seat,Fatal,Passenger
2958,826,90,Female,Boarding/alighting,Slight,Passenger
2959,826,70,Male,Standing passenger,Serious,Passenger
2960,826,79,Male,Boarding/alighting,Slight,Passenger
2961,826,90,Male,Not passenger,Fatal,Driver or rider
2962,826,48,Male,Rear seat,Serious,Passenger
2963,826,39,Male,Front seat,Fatal,Passenger
2964,826,76,Male,Standing passenger,Slight,Passenger
2965,826,77,Male,Front seat,Serious,Passenger
2966,826,61,Male,Seated passenger,Serious,Passenger
2967,826,13,Female,Not passenger,Fatal,Pedestrian
2968,826,65,Male,Standing passenger,Slight,Passenger
2969,826,54,Male,Standing passenger,Slight,Passenger
2970,826,88,Female,Boarding/alighting,Slight,Passenger
2971,826,48,Male,Unknown,Slight,Passenger
2972,826,8,Male,Seated passenger,Slight,Passenger
2973,826,87,Male,Rear seat,Slight,Passenger
2974,826,38,Female,Standing passenger,Serious,Passenger
2975,826,79,Male,Unknown,Slight,Passenger
2976,826,92,Female,Not passenger,Slight,Passenger
2977,826,71,Female,Seated passenger,Serious,Passenger
2978,826,10,Male,Standing passenger,Slight,Passenger
2979,826,11,Female,Standing passenger,Slight,Passenger
2980,826,32,Unknown,Front seat,Slight,Passenger
2981,826,86,Male,Not passenger,Serious,Passenger
2982,826,9,Male,Not passenger,Serious,Passenger
2983,826,5,Male,Seated passenger,Slight,Passenger
2984,826,51,Male,Front seat,Fatal,Passenger
2985,826,76,Male,Unknown,Serious,Passenger
2986,826,79,Male,Seated passenger,Slight,Passenger
2987,826,93,Male,Not passenger,Serious,Driver or rider
2988,826,58,Female,Boarding/alighting,Slight,Passenger
2989,826,91,Male,Rear seat,Serious,Passenger
2990,826,48,Male,Not passenger,Serious,Passenger
2991,826,84,Female,Standing passenger,Serious,Passenger
2992,826,80,Female,Standing passenger,Serious,Passenger
2993,826,89,Male,Rear seat,Slight,Passenger
2994,826,57,Female,Not passenger,Serious,Passenger
2995,826,82,Male,Front seat,Serious,Passenger
2996,826,53,Male,Not passenger,Serious,Passenger
2997,826,92,Male,Not passenger,Slight,Pedestrian
2998,826,73,Male,Unknown,Serious,Passenger
2999,826,41,Male,Rear seat,Serious,Passenger
3000,826,87,Female,Seated passenger,Slight,Passenger
3001,826,32,Male,Standing passenger,Slight,Passenger
3002,826,18,Male,Seated passenger,Slight,Passenger
3003,826,28,Female,Seated passenger,Serious,Passenger
3004,826,23,Male,Standing passenger,Serious,Passenger
3005,826,67,Female,Standing passenger,Serious,Passenger
3006,826,20,Male,Standing passenger,Slight,Passenger
3007,826,85,Male,Not passenger,Slight,Passenger
3008,826,62,Female,Standing passenger,Slight,Passenger
3009,826,66,Male,Standing passenger,Slight,Passenger
3010,826,87,Male,Front seat,Slight,Passenger
3011,826,40,Male,Unknown,Serious,Passenger
3012,826,32,Male,Unknown,Serious,Passenger
3013,826,45,Male,Standing passenger,Slight,Passenger
3014,826,88,Female,Not passenger,Serious,Driver or rider
3015,826,42,Female,Not passenger,Fatal,Driver or rider
3016,826,69,Female,Rear seat,Serious,Passenger
3017,826,68,Male,Rear seat,Slight,Driver or rider
3018,826,95,Male,Not passenger,Slight,Pedestrian
3019,826,2,Male,Unknown,Serious,Passenger
3020,826,92,Male,Front seat,Serious,Passenger
3021,826,39,Male,Standing passenger,Slight,Passenger
3022,826,52,Male,Not passenger,Serious,Passenger
3023,826,2,Female,Front seat,Fatal,Passenger
3024,826,57,Female,Boarding/alighting,Serious,Passenger
3025,826,74,Male,Boarding/alighting,Slight,Passenger
3026,826,39,Female,Unknown,Serious,Passenger
3027,826,52,Female,Front seat,Fatal,Passenger
3028,826,88,Male,Seated passenger,Serious,Passenger
3029,826,22,Female,Standing passenger,Slight,Passenger
3030,826,48,Male,Not passenger,Fatal,Pedestrian
3031,826,88,Male,Front seat,Serious,Passenger
3032,826,31,Female,Rear seat,Fatal,Passenger
3033,826,44,Female,Not passenger,Fatal,Pedestrian
3034,826,84,Female,Unknown,Serious,Passenger
3035,826,44,Female,Not passenger,Fatal,Driver or rider
3036,826,91,Male,Front seat,Slight,Passenger
3037,826,7,Female,Unknown,Serious,Passenger
3038,826,76,Male,Standing passenger,Serious,Passenger
3039,826,90,Female,Rear seat,Serious,Passenger
3040,826,60,Male,Standing passenger,Slight,Passenger
3041,826,47,Female,Unknown,Serious,Passenger
3042,826,83,Male,Rear seat,Slight,Passenger
3043,826,75,Male,Rear seat,Serious,Passenger
3044,826,62,Female,Unknown,Serious,Passenger
3045,826,49,Female,Not passenger,Serious,Passenger
3046,826,25,Male,Rear seat,Fatal,Passenger
3047,826,85,Male,Unknown,Slight,Passenger
3048,826,83,Female,Standing passenger,Slight,Passenger
3049,826,95,Female,Unknown,Slight,Passenger
3050,826,90,Female,Front seat,Fatal,Passenger
3051,826,4,Male,Boarding/alighting,Slight,Passenger
3052,826,8,Unknown,Not passenger,Slight,Driver or rider
3053,826,89,Male,Standing passenger,Serious,Passenger
3054,826,,Unknown,Not passenger,Serious,Driver or rider
3055,826,42,Female,Not passenger,Fatal,Pedestrian
3056,826,0,Male,Front seat,Fatal,Passenger
3057,826,74,Female,Seated passenger,Serious,Passenger
3058,826,56,Female,Rear seat,Fatal,Passenger
3059,826,18,Female,Not passenger,Fatal,Pedestrian
3060,826,34,Female,Seated passenger,Serious,Passenger
3061,826,85,Male,Seated passenger,Slight,Passenger
3062,826,11,Female,Seated passenger,Serious,Passenger
3063,826,38,Female,Not passenger,Fatal,Pedestrian
3064,826,88,Female,Rear seat,Slight,Passenger
3065,826,78,Female,Rear seat,Fatal,Passenger
3066,826,84,Male,Standing passenger,Slight,Passenger
3067,826,8,Female,Seated passenger,Slight,Passenger
3068,826,13,Male,Standing passenger,Serious,Passenger
3069,826,46,Female,Not passenger,Fatal,Pedestrian
3070,826,59,Female,Unknown,Serious,Passenger
3071,826,95,Male,Standing passenger,Slight,Passenger
3072,826,7,Male,Not passenger,Fatal,Driver or rider
3073,826,61,Female,Not passenger,Fatal,Driver or rider
3074,826,93,Female,Not passenger,Slight,Driver or rider
3075,826,86,Male,Seated passenger,Slight,Passenger
3076,826,,Male,Unknown,Serious,Passenger
3077,826,86,Male,Seated passenger,Serious,Passenger
3078,826,82,Male,Not passenger,Slight,Passenger
3079,826,,Unknown,Not passenger,Slight,Passenger
3080,826,83,Female,Not passenger,Serious,Passenger
3081,826,83,Female,Standing passenger,Serious,Passenger
3082,826,33,Female,Not passenger,Fatal,Passenger
3083,826,39,Male,Unknown,Serious,Passenger
3084,826,51,Male,Rear seat,Serious,Passenger
3085,826,40,Female,Boarding/alighting,Serious,Passenger
3086,826,92,Male,Not passenger,Fatal,Driver or rider
3087,826,38,Female,Seated passenger,Slight,Passenger
3088,826,47,Female,Standing passenger,Slight,Passenger
3089,826,10,Male,Unknown,Serious,Passenger
3090,826,5,Unknown,Rear seat,Slight,Passenger
3091,826,73,Male,Not passenger,Slight,Passenger
3092,826,45,Male,Not passenger,Serious,Passenger
3093,826,7,Female,Standing passenger,Slight,Passenger
3094,826,88,Female,Front seat,Serious,Passenger
3095,826,11,Female,Boarding/alighting,Slight,Passenger
3096,826,23,Female,Unknown,Serious,Passenger
3097,826,19,Unknown,Not passenger,Slight,Driver or rider
3098,826,64,Female,Unknown,Serious,Passenger
3099,826,18,Male,Seated passenger,Serious,Passenger
3100,826,6,Female,Front seat,Serious,Passenger
3101,826,48,Unknown,Not passenger,Slight,Driver or rider
3102,826,43,Male,Boarding/alighting,Slight,Passenger
3103,826,68,Male,Unknown,Serious,Passenger
3104,826,94,Female,Not passenger,Slight,Pedestrian
3105,826,40,Female,Seated passenger,Serious,Passenger
3106,826,76,Male,Boarding/alighting,Slight,Passenger
3107,826,75,Male,Standing passenger,Slight,Passenger
3108,826,89,Female,Not passenger,Slight,Driver or rider
3109,826,72,Female,Unknown,Serious,Passenger
3110,826,54,Male,Unknown,Serious,Passenger
3111,826,74,Female,Rear seat,Fatal,Passenger
3112,826,65,Female,Unknown,Serious,Passenger
3113,826,58,Female,Standing passenger,Serious,Passenger
3114,826,77,Male,Rear seat,Slight,Passenger
3115,826,39,Male,Standing passenger,Serious,Passenger
3116,826,50,Unknown,Not passenger,Slight,Driver or rider
3117,826,71,Male,Seated passenger,Slight,Passenger
3118,826,80,Male,Seated passenger,Serious,Passenger
3119,826,74,Male,Standing passenger,Slight,Passenger
3120,826,4,Male,Front seat,Serious,Passenger
3121,826,72,Male,Rear seat,Fatal,Passenger
3122,826,33,Male,Seated passenger,Slight,Passenger
3123,826,97,Male,Not passenger,Slight,Driver or rider
3124,826,15,Male,Boarding/alighting,Fatal,Passenger
3125,826,,Unknown,Not passenger,Serious,Passenger
3126,826,77,Male,Seated passenger,Slight,Passenger
3127,826,47,Female,Front seat,Fatal,Passenger
3128,826,65,Male,Not passenger,Fatal,Passenger
3129,826,36,Male,Boarding/alighting,Serious,Passenger
3130,826,76,Male,Rear seat,Serious,Passenger
3131,826,92,Female,Not passenger,Slight,Driver or rider
3132,826,14,Female,Front seat,Fatal,Passenger
3133,826,2,Female,Standing passenger,Slight,Passenger
3134,826,13,Male,Rear seat,Fatal,Passenger
3135,826,83,Female,Seated passenger,Serious,Passenger
3136,826,95,Male,Not passenger,Slight,Driver or rider
3137,826,50,Female,Front seat,Fatal,Passenger
3138,826,90,Male,Front seat,Fatal,Passenger
3139,826,0,Male,Front seat,Serious,Passenger
3140,826,94,Female,Standing passenger,Slight,Passenger
3141,826,29,Male,Front seat,Fatal,Passenger
3142,826,33,Female,Unknown,Serious,Passenger
3143,826,87,Female,Rear seat,Serious,Passenger
3144,826,92,Male,Not passenger,Slight,Driver or rider
3145,826,47,Female,Not passenger,Fatal,Passenger
3146,826,15,Male,Front seat,Fatal,Passenger
3147,826,48,Female,Rear seat,Fatal,Passenger
3148,826,87,Female,Unknown,Slight,Passenger
3149,826,8,Female,Standing passenger,Slight,Passenger
3150,826,56,Female,Unknown,Serious,Passenger
3151,826,91,Female,Not passenger,Slight,Pedestrian
3152,826,79,Female,Rear seat,Fatal,Passenger
3153,826,38,Male,Boarding/alighting,Serious,Passenger
3154,826,86,Female,Front seat,Fatal,Passenger
3155,826,39,Male,Rear seat,Serious,Passenger
3156,826,88,Female,Standing passenger,Serious,Passenger
3157,826,82,Male,Standing passenger,Slight,Passenger
3158,826,15,Male,Boarding/alighting,Slight,Passenger
3159,826,34,Male,Seated passenger,Slight,Passenger
3160,826,82,Female,Not passenger,Slight,Passenger
3161,826,92,Male,Not passenger,Serious,Driver or rider
3162,826,92,Female,Unknown,Slight,Passenger
3163,826,71,Female,Not passenger,Fatal,Driver or rider
3164,826,44,Female,Standing passenger,Slight,Passenger
3165,826,18,Male,Unknown,Serious,Passenger
3166,826,9,Male,Rear seat,Fatal,Passenger
3167,826,24,Female,Not passenger,Fatal,Pedestrian
3168,826,82,Female,Rear seat,Fatal,Passenger
3169,826,66,Female,Standing passenger,Serious,Passenger
3170,826,42,Male,Seated passenger,Slight,Passenger
3171,826,10,Female,Not passenger,Fatal,Pedestrian
3172,826,4,Female,Front seat,Serious,Passenger
3173,826,52,Female,Not passenger,Serious,Passenger
3174,826,18,Female,Seated passenger,Serious,Passenger
3175,826,69,Male,Standing passenger,Serious,Passenger
3176,826,72,Male,Standing passenger,Slight,Passenger
3177,826,36,Male,Front seat,Fatal,Passenger
3178,826,29,Female,Seated passenger,Slight,Passenger
3179,826,0,Male,Rear seat,Fatal,Passenger
3180,826,72,Male,Boarding/alighting,Serious,Passenger
3181,826,73,Female,Boarding/alighting,Serious,Passenger
3182,826,7,Male,Front seat,Fatal,Passenger
3183,826,27,Female,Not passenger,Fatal,Pedestrian
3184,826,24,Female,Seated passenger,Serious,Passenger
3185,826,55,Male,Rear seat,Serious,Passenger
3186,826,32,Female,Not passenger,Fatal,Pedestrian
3187,826,34,Female,Seated passenger,Slight,Passenger
3188,826,69,Male,Not passenger,Slight,Passenger
3189,826,33,Unknown,Front seat,Slight,Passenger
3190,826,86,Male,Standing passenger,Slight,Passenger
3191,826,40,Female,Unknown,Serious,Passenger
3192,826,88,Female,Seated passenger,Slight,Passenger
3193,826,60,Male,Not passenger,Serious,Passenger
3194,826,96,Female,Not passenger,Serious,Pedestrian
3195,826,33,Male,Unknown,Slight,Passenger
3196,826,94,Male,Front seat,Slight,Passenger
3197,826,95,Female,Seated passenger,Slight,Passenger
3198,826,60,Male,Seated passenger,Serious,Passenger
3199,826,40,Female,Front seat,Fatal,Passenger
3200,826,6,Female,Boarding/alighting,Slight,Passenger
3201,826,59,Female,Standing passenger,Slight,Passenger
3202,826,52,Male,Boarding/alighting,Slight,Passenger
3203,826,82,Male,Unknown,Fatal,Passenger
3204,826,24,Male,Boarding/alighting,Slight,Passenger
3205,826,30,Unknown,Rear seat,Slight,Passenger
3206,826,39,Female,Not passenger,Fatal,Pedestrian
3207,826,83,Female,Not passenger,Fatal,Driver or rider
3208,826,39,Female,Standing passenger,Slight,Passenger
3209,826,12,Male,Unknown,Serious,Passenger
3210,826,95,Female,Boarding/alighting,Slight,Passenger
3211,826,61,Female,Unknown,Serious,Passenger
3212,826,51,Male,Unknown,Serious,Passenger
3213,826,28,Female,Not passenger,Fatal,Passenger
3214,826,51,Male,Unknown,Slight,Passenger
3215,826,20,Female,Not passenger,Fatal,Pedestrian
3216,826,97,Female,Rear seat,Slight,Passenger
3217,826,18,Unknown,Rear seat,Slight,Passenger
3218,826,64,Male,Seated passenger,Slight,Passenger
3219,826,38,Unknown,Not passenger,Serious,Driver or rider
3220,826,94,Female,Not passenger,Slight,Driver or rider
3221,826,86,Female,Not passenger,Fatal,Pedestrian
3222,826,66,Male,Not passenger,Slight,Passenger
3223,826,90,Male,Standing passenger,Slight,Passenger
3224,826,41,Female,Not passenger,Fatal,Driver or rider
3225,826,85,Male,Not passenger,Fatal,Driver or rider
3226,826,21,Male,Unknown,Serious,Passenger
3227,826,33,Male,Standing passenger,Slight,Passenger
3228,826,3,Male,Front seat,Serious,Passenger
3229,826,75,Female,Unknown,Serious,Passenger
3230,826,6,Female,Standing passenger,Serious,Passenger
3231,826,36,Male,Rear seat,Fatal,Passenger
3232,826,39,Male,Not passenger,Fatal,Passenger
3233,826,66,Female,Not passenger,Fatal,Pedestrian
3234,826,1,Female,Standing passenger,Slight,Passenger
3235,826,22,Unknown,Rear seat,Slight,Passenger
3236,826,59,Female,Boarding/alighting,Slight,Passenger
3237,826,27,Female,Standing passenger,Serious,Passenger
3238,826,59,Female,Not passenger,Serious,Passenger
3239,826,39,Male,Seated passenger,Fatal,Passenger
3240,826,23,Male,Unknown,Serious,Passenger
3241,826,92,Female,Seated passenger,Slight,Passenger
3242,826,79,Male,Standing passenger,Serious,Passenger
3243,826,77,Female,Unknown,Serious,Passenger
3244,826,59,Female,Not passenger,Fatal,Driver or rider
3245,826,69,Female,Boarding/alighting,Slight,Passenger
3246,826,64,Male,Not passenger,Serious,Passenger
3247,826,64,Male,Rear seat,Fatal,Passenger
3248,826,26,Male,Rear seat,Fatal,Passenger
3249,826,87,Female,Not passenger,Serious,Driver or rider
3250,826,63,Male,Unknown,Slight,Passenger
3251,826,82,Male,Rear seat,Slight,Passenger
3252,826,89,Male,Seated passenger,Slight,Passenger
3253,826,32,Male,Rear seat,Fatal,Passenger
3254,826,58,Male,Standing passenger,Slight,Passenger
3255,826,58,Male,Boarding/alighting,Slight,Passenger
3256,826,10,Female,Seated passenger,Slight,Passenger
3257,826,77,Male,Boarding/alighting,Slight,Passenger
3258,826,19,Male,Seated passenger,Slight,Passenger
3259,826,89,Female,Not passenger,Serious,Driver or rider
3260,826,71,Female,Boarding/alighting,Serious,Passenger
3261,826,49,Male,Standing passenger,Slight,Passenger
3262,826,1,Male,Standing passenger,Slight,Passenger
3263,826,47,Female,Seated passenger,Serious,Passenger
3264,826,10,Male,Standing passenger,Serious,Passenger
3265,826,43,Female,Boarding/alighting,Serious,Passenger
3266,826,67,Female,Unknown,Serious,Passenger
3267,826,31,Male,Boarding/alighting,Serious,Passenger
3268,826,86,Female,Seated passenger,Slight,Passenger
3269,826,54,Female,Seated passenger,Serious,Passenger
3270,826,86,Female,Not passenger,Slight,Passenger
3271,826,86,Male,Not passenger,Fatal,Driver or rider
3272,826,96,Male,Not passenger,Slight,Driver or rider
3273,826,91,Female,Unknown,Serious,Passenger
3274,826,45,Male,Rear seat,Fatal,Passenger
3275,826,89,Female,Unknown,Serious,Passenger
3276,826,83,Female,Unknown,Serious,Passenger
3277,826,44,Male,Not passenger,Fatal,Pedestrian
3278,826,93,Male,Not passenger,Fatal,Driver or rider
3279,826,88,Male,Not passenger,Fatal,Driver or rider
3280,826,73,Female,Not passenger,Fatal,Driver or rider
3281,826,44,Female,Seated passenger,Serious,Passenger
3282,826,89,Male,Not passenger,Fatal,Driver or rider
3283,826,90,Female,Standing passenger,Serious,Passenger
3284,826,96,Male,Front seat,Slight,Passenger
3285,826,66,Female,Seated passenger,Serious,Passenger
3286,826,70,Male,Unknown,Serious,Passenger
3287,826,20,Female,Not passenger,Fatal,Driver or rider
3288,826,85,Female,Not passenger,Fatal,Driver or rider
3289,826,81,Male,Unknown,Serious,Passenger
3290,826,18,Female,Unknown,Fatal,Passenger
3291,826,39,Male,Unknown,Slight,Passenger
3292,826,97,Male,Not passenger,Fatal,Pedestrian
3293,826,58,Female,Unknown,Serious,Passenger
3294,826,99,Female,Not passenger,Serious,Pedestrian
3295,826,74,Male,Front seat,Fatal,Passenger
3296,826,86,Male,Front seat,Fatal,Passenger
3297,826,46,Female,Seated passenger,Slight,Passenger
3298,826,81,Male,Seated passenger,Serious,Passenger
3299,826,95,Female,Front seat,Slight,Passenger
3300,826,98,Male,Boarding/alighting,Slight,Passenger
3301,826,98,Male,Not passenger,Slight,Driver or rider
3302,826,92,Male,Seated passenger,Slight,Passenger
3303,826,29,Female,Not passenger,Fatal,Pedestrian
3304,826,89,Female,Front seat,Serious,Passenger
3305,826,52,Female,Seated passenger,Serious,Passenger
3306,826,97,Female,Not passenger,Fatal,Driver or rider
3307,826,52,Female,Not passenger,Fatal,Pedestrian
3308,826,81,Female,Not passenger,Fatal,Driver or rider
3309,826,91,Male,Unknown,Slight,Passenger
3310,826,78,Male,Unknown,Serious,Passenger
3311,826,85,Female,Front seat,Fatal,Passenger
3312,826,81,Female,Seated passenger,Serious,Passenger
3313,826,94,Male,Seated passenger,Slight,Passenger
3314,826,5,Male,Rear seat,Fatal,Passenger
3315,826,90,Male,Not passenger,Fatal,Pedestrian
